,REAL,PREDICHAS,BAG,METODO
18,0.025,0.025565595140271322,96,HDY
19,0.015,0.011875255073773242,96,HDY
20,0.016,0.0203160794610774,96,HDY
21,0.032,0.02996127783488473,96,HDY
22,0.032,0.014286013072655705,96,HDY
23,0.038,0.03760144877327595,96,HDY
24,0.074,0.09464592082710312,96,HDY
25,0.011,0.005903884972148636,96,HDY
26,0.038,0.04188614435186207,96,HDY
27,0.007,0.006636693930182424,96,HDY
0,0.027,9.331979496924915e-06,95,HDY
1,0.002,0.03297001420489536,95,HDY
2,0.02,0.02544605400230101,95,HDY
3,0.058,0.06781264313408936,95,HDY
4,0.054,0.05615057803716923,95,HDY
5,0.053,0.05052589029186069,95,HDY
6,0.028,0.04068487083677333,95,HDY
7,0.017,0.02370646960156438,95,HDY
8,0.085,0.11789682711743152,95,HDY
9,0.009,6.864907977451823e-06,95,HDY
10,0.012,0.007506643042330637,95,HDY
11,0.042,0.051132045858853066,95,HDY
12,0.011,0.014981991655447262,95,HDY
13,0.031,0.012010252756724066,95,HDY
14,0.063,0.06559238354730866,95,HDY
15,0.064,0.040044042415614045,95,HDY
16,0.08,0.08148165284611104,95,HDY
17,0.014,0.012906507109228828,95,HDY
18,0.014,0.01870341179306272,95,HDY
19,0.014,0.012049651259008892,95,HDY
20,0.034,0.03228949971218211,95,HDY
21,0.064,0.07505197804619908,95,HDY
22,0.024,4.674234366579895e-06,95,HDY
23,0.007,0.008602447625500291,95,HDY
24,0.031,0.0329961714875829,95,HDY
25,0.038,0.024646314174181963,95,HDY
26,0.044,0.04143548428969514,95,HDY
27,0.06,0.05335525809469248,95,HDY
0,0.002,0.05157264654251794,94,HDY
1,0.013,0.008957167714571607,94,HDY
2,0.01,0.014848772749133812,94,HDY
3,0.002,5.815652272210386e-06,94,HDY
4,0.078,0.0712718033348131,94,HDY
5,0.025,0.031128395836657472,94,HDY
6,0.082,0.0842781710537985,94,HDY
7,0.0,2.365326253325813e-05,94,HDY
8,0.06,0.0015778692003355886,94,HDY
9,0.002,9.673999453442021e-05,94,HDY
10,0.033,0.031322066632779,94,HDY
11,0.043,0.05696854006637582,94,HDY
12,0.026,0.047538109655163065,94,HDY
13,0.078,0.07066433646369502,94,HDY
14,0.01,0.0028364766901546198,94,HDY
15,0.03,0.03526858065054518,94,HDY
16,0.007,0.005177092141289548,94,HDY
17,0.003,0.006051681742675992,94,HDY
18,0.124,0.12507307803150047,94,HDY
19,0.039,0.05095666752990569,94,HDY
20,0.019,0.0148775470003289,94,HDY
21,0.034,0.025096930878321558,94,HDY
22,0.021,3.742061189883447e-05,94,HDY
23,0.011,0.01367929140309283,94,HDY
24,0.153,0.17152838962677627,94,HDY
25,0.021,7.673565080499199e-05,94,HDY
26,0.04,0.04409265110323518,94,HDY
27,0.034,0.03499332898379391,94,HDY
0,0.011,0.016006479531756358,93,HDY
1,0.126,0.059668888760545505,93,HDY
2,0.116,0.11367676185113534,93,HDY
3,0.001,4.3314056769241845e-06,93,HDY
4,0.046,0.03521591097623876,93,HDY
5,0.046,0.023503109622428037,93,HDY
6,0.008,0.026224594704489963,93,HDY
7,0.036,0.04604454444057264,93,HDY
8,0.022,0.025632529201810708,93,HDY
9,0.018,9.928704671458001e-06,93,HDY
10,0.007,0.0164454131738804,93,HDY
11,0.02,0.02589256238036865,93,HDY
12,0.026,0.05048404752883829,93,HDY
13,0.074,0.06521200491130491,93,HDY
14,0.035,0.05003917696567753,93,HDY
15,0.048,0.09071843218323546,93,HDY
16,0.04,0.04052559591461499,93,HDY
17,0.053,0.05438364188218194,93,HDY
18,0.058,0.054625906472402314,93,HDY
19,0.017,0.009828865567205157,93,HDY
20,0.053,0.06226973785585963,93,HDY
21,0.015,0.013758710130933265,93,HDY
22,0.022,0.01251180211067115,93,HDY
23,0.004,0.004800456723606993,93,HDY
24,0.075,0.08492512484205746,93,HDY
25,0.006,3.7885380624543914e-05,93,HDY
26,0.013,0.01755195134348564,93,HDY
27,0.004,1.5529017675773088e-06,93,HDY
0,0.026,0.017378448635770333,92,HDY
1,0.001,0.0011962354426211929,92,HDY
2,0.02,0.03125567866405227,92,HDY
3,0.059,0.05107476717174482,92,HDY
4,0.095,0.0899836764355193,92,HDY
5,0.006,4.043904958596012e-05,92,HDY
6,0.075,0.08812581188454022,92,HDY
7,0.088,0.09450489524970611,92,HDY
8,0.0,7.041112307780527e-05,92,HDY
9,0.037,0.030136362723614907,92,HDY
10,0.086,0.07807956294704617,92,HDY
11,0.023,0.08121848499538048,92,HDY
12,0.03,0.03822809903824219,92,HDY
13,0.007,2.077626959013101e-05,92,HDY
14,0.005,0.012517820230980626,92,HDY
15,0.019,0.03130082460762043,92,HDY
16,0.0,9.417398683471987e-07,92,HDY
17,0.042,0.047792444102323,92,HDY
18,0.002,0.005168429497430123,92,HDY
19,0.076,0.07330887372724636,92,HDY
20,0.023,0.02716701930267918,92,HDY
21,0.042,0.044195750407115535,92,HDY
22,0.087,9.948277582912088e-05,92,HDY
23,0.0,3.29931875530549e-06,92,HDY
24,0.029,0.03264338836731098,92,HDY
25,0.006,0.0039018691545756818,92,HDY
26,0.017,0.024833903923300017,92,HDY
27,0.099,0.09575224079886087,92,HDY
0,0.033,0.032242501792558845,91,HDY
1,0.09,0.07514364119537055,91,HDY
2,0.015,0.01174613143446142,91,HDY
3,0.025,0.01277746680335316,91,HDY
4,0.055,0.05513805047296878,91,HDY
5,0.036,0.009091056932282132,91,HDY
6,0.127,0.11033673409848446,91,HDY
7,0.025,0.029129103267881568,91,HDY
8,0.007,2.040828331927203e-05,91,HDY
9,0.004,0.03232834354615861,91,HDY
10,0.108,0.10665011012433342,91,HDY
11,0.011,0.010568287053231708,91,HDY
12,0.012,0.03975591798564381,91,HDY
13,0.03,0.017507724523769204,91,HDY
14,0.006,0.033161090073227366,91,HDY
15,0.069,0.062373878833304454,91,HDY
16,0.016,0.012598146665133142,91,HDY
17,0.074,0.07816193211129661,91,HDY
18,0.044,0.05212140109821576,91,HDY
19,0.02,0.02518536246963628,91,HDY
20,0.045,0.05835353253112426,91,HDY
21,0.007,0.0074375216817622524,91,HDY
22,0.001,1.268183691137783e-06,91,HDY
23,0.006,0.0046954734721442815,91,HDY
24,0.031,0.028919500573993947,91,HDY
25,0.013,0.01597124639834719,91,HDY
26,0.023,0.022102839745287636,91,HDY
27,0.067,0.05648129555411722,91,HDY
0,0.004,8.055136272279273e-05,90,HDY
1,0.042,0.02941522875849123,90,HDY
2,0.0,5.228333071059678e-06,90,HDY
3,0.028,0.024831694685830352,90,HDY
4,0.035,0.0214530506796974,90,HDY
5,0.018,0.02166626554446887,90,HDY
6,0.0,9.170874316025973e-07,90,HDY
7,0.108,0.11813052618201582,90,HDY
8,0.027,0.03029688021753039,90,HDY
9,0.002,8.414431044230798e-07,90,HDY
10,0.011,0.011532753449181036,90,HDY
11,0.0,0.005621494601008578,90,HDY
12,0.039,0.046777297622325485,90,HDY
13,0.01,0.00047136954807634263,90,HDY
14,0.005,2.7061493510169143e-05,90,HDY
15,0.025,0.024930181779734783,90,HDY
16,0.044,0.038124651882596075,90,HDY
17,0.005,0.00426316106927953,90,HDY
18,0.151,0.17356385757994797,90,HDY
19,0.011,0.014501075994084312,90,HDY
20,0.035,0.024433432899559716,90,HDY
21,0.193,0.1971755830388858,90,HDY
22,0.009,2.7040555072479597e-06,90,HDY
23,0.023,0.018198776854876978,90,HDY
24,0.059,0.07297768604973338,90,HDY
25,0.013,0.014265250622914767,90,HDY
26,0.048,0.051436579494693616,90,HDY
27,0.055,0.05581581287494072,90,HDY
0,0.039,0.044616699092934156,89,HDY
1,0.067,0.010613940839221167,89,HDY
2,0.013,0.015954617049479085,89,HDY
3,0.02,0.025696169514763244,89,HDY
4,0.075,0.06109315394200596,89,HDY
5,0.058,0.0716983151140372,89,HDY
6,0.009,0.00015893261261342977,89,HDY
7,0.094,0.08458766702689006,89,HDY
8,0.011,0.006639363531450547,89,HDY
9,0.02,0.026646570490118697,89,HDY
10,0.003,0.0032275361976624836,89,HDY
11,0.008,0.013367151532242886,89,HDY
12,0.021,0.028253016182312393,89,HDY
13,0.022,0.054014740012317326,89,HDY
14,0.008,7.064321322589391e-06,89,HDY
15,0.012,0.044376618644750926,89,HDY
16,0.027,0.028197960978088375,89,HDY
17,0.047,0.04567914145763351,89,HDY
18,0.017,0.02031964165273159,89,HDY
19,0.012,0.010433868644755678,89,HDY
20,0.006,8.138772082373525e-07,89,HDY
21,0.22,0.22433746601719978,89,HDY
22,0.0,7.968105346385545e-07,89,HDY
23,0.05,0.04322028893593293,89,HDY
24,0.019,0.020325807370977892,89,HDY
25,0.054,0.04256156568801249,89,HDY
26,0.029,0.034317920650330264,89,HDY
27,0.039,0.039653149239887775,89,HDY
0,0.047,0.03142907148340758,88,HDY
1,0.001,0.02505647400223934,88,HDY
2,0.003,3.0217645368976994e-05,88,HDY
3,0.017,0.01414778045735478,88,HDY
4,0.143,0.1407497227558964,88,HDY
5,0.009,0.008706830861208218,88,HDY
6,0.028,0.04303263377703298,88,HDY
7,0.011,0.007643273859649109,88,HDY
8,0.081,0.09545336534849383,88,HDY
9,0.019,1.3601590945540175e-05,88,HDY
10,0.027,0.012831256682122864,88,HDY
11,0.027,0.0291198757497143,88,HDY
12,0.022,0.012366350074325927,88,HDY
13,0.041,0.047240628055164956,88,HDY
14,0.004,0.004913794882238746,88,HDY
15,0.042,0.0247160351236121,88,HDY
16,0.001,5.294849821480188e-07,88,HDY
17,0.074,0.07867088991732527,88,HDY
18,0.044,0.04793426912156378,88,HDY
19,0.0,1.5163212460672977e-05,88,HDY
20,0.045,0.07243873725620328,88,HDY
21,0.08,0.08148156721836959,88,HDY
22,0.001,6.641852630730898e-06,88,HDY
23,0.034,0.03667523405477508,88,HDY
24,0.09,0.08284005685792437,88,HDY
25,0.018,0.010211287620942587,88,HDY
26,0.016,0.018148879544654512,88,HDY
27,0.075,0.07412574933292752,88,HDY
0,0.012,1.3705302213877373e-06,87,HDY
1,0.054,0.037099305115398294,87,HDY
2,0.064,0.04559376928672537,87,HDY
3,0.113,0.09319296242617749,87,HDY
4,0.02,0.014038717777341832,87,HDY
5,0.012,0.0016299405344345087,87,HDY
6,0.024,0.11877537320736858,87,HDY
7,0.101,0.10766702428355403,87,HDY
8,0.006,0.011356823785208928,87,HDY
9,0.091,2.8100118964109594e-06,87,HDY
10,0.051,0.04501517412241457,87,HDY
11,0.012,0.028083421952878208,87,HDY
12,0.01,0.019258327477626753,87,HDY
13,0.048,0.07224275107028277,87,HDY
14,0.104,0.1187257640109185,87,HDY
15,0.021,0.01927501084411259,87,HDY
16,0.007,0.009528913689693852,87,HDY
17,0.01,0.014121990942903511,87,HDY
18,0.024,0.02718925214635309,87,HDY
19,0.037,0.053400768340773126,87,HDY
20,0.01,0.018907973137327564,87,HDY
21,0.006,0.005265838709327063,87,HDY
22,0.03,0.013563875223240665,87,HDY
23,0.001,0.0007577998844527536,87,HDY
24,0.016,2.1914149919006e-07,87,HDY
25,0.018,0.016375977264093854,87,HDY
26,0.081,0.09924778391302609,87,HDY
27,0.017,0.00968105189973213,87,HDY
0,0.031,1.2470142000049729e-05,86,HDY
1,0.041,0.005500984904699189,86,HDY
2,0.025,0.019690795610231997,86,HDY
3,0.01,0.009511538636546734,86,HDY
4,0.098,0.10473088623978469,86,HDY
5,0.063,0.06746844405878268,86,HDY
6,0.001,0.005580591616308288,86,HDY
7,0.045,0.04862969349936338,86,HDY
8,0.004,0.024472264796049775,86,HDY
9,0.008,6.324492450881849e-06,86,HDY
10,0.045,0.045807832511608734,86,HDY
11,0.026,0.04339457741370601,86,HDY
12,0.035,0.041631743437983905,86,HDY
13,0.008,0.017009091899701536,86,HDY
14,0.008,0.005589903926933507,86,HDY
15,0.016,0.043942089607865935,86,HDY
16,0.033,0.03153889447159198,86,HDY
17,0.166,0.16551349915678554,86,HDY
18,0.002,0.008669720783971088,86,HDY
19,0.052,0.057690717822541565,86,HDY
20,0.073,0.05448630541012504,86,HDY
21,0.021,0.025939405991119126,86,HDY
22,0.023,8.628043123440445e-05,86,HDY
23,0.122,0.13199092039223334,86,HDY
24,0.002,0.00955168180354776,86,HDY
25,0.023,0.01497867129705535,86,HDY
26,0.005,0.006349749196822724,86,HDY
27,0.014,0.010224882223442724,86,HDY
0,0.014,8.58932147754885e-06,85,HDY
1,0.023,2.6654861425893076e-05,85,HDY
2,0.004,1.6837701245743397e-05,85,HDY
3,0.085,0.08102404077766016,85,HDY
4,0.044,0.033089189956727424,85,HDY
5,0.083,0.07883034589898459,85,HDY
6,0.107,0.14065831571397833,85,HDY
7,0.051,0.04729357997465287,85,HDY
8,0.055,0.06858318948152485,85,HDY
9,0.036,2.6554376249985727e-05,85,HDY
10,0.029,0.027885329152553987,85,HDY
11,0.017,0.018261882532407698,85,HDY
12,0.003,2.713950617344519e-06,85,HDY
13,0.059,0.06201083102605961,85,HDY
14,0.003,0.006755492975272592,85,HDY
15,0.013,0.0213182635021292,85,HDY
16,0.11,0.10441196783953721,85,HDY
17,0.002,0.004530038645779026,85,HDY
18,0.001,5.7857703055889926e-05,85,HDY
19,0.05,0.07659621249996064,85,HDY
20,0.042,0.04415077180097786,85,HDY
21,0.017,0.020467807276831482,85,HDY
22,0.0,1.9644291241524392e-06,85,HDY
23,0.065,0.06953809942797773,85,HDY
24,0.045,0.04645820230294607,85,HDY
25,0.009,0.008563253416420669,85,HDY
26,0.025,0.026519886039520445,85,HDY
27,0.008,0.012912054231328319,85,HDY
0,0.044,0.04237864737654462,84,HDY
1,0.062,0.00596126659399814,84,HDY
2,0.017,0.02193788140975208,84,HDY
3,0.008,0.00679185293031486,84,HDY
4,0.021,0.015364828035783682,84,HDY
5,0.058,0.061429676961322476,84,HDY
6,0.084,0.07159403723060037,84,HDY
7,0.037,0.0348444022969852,84,HDY
8,0.007,2.6587823169884244e-05,84,HDY
9,0.007,0.027113124820795486,84,HDY
10,0.075,0.07916507074742712,84,HDY
11,0.039,0.041418379185417305,84,HDY
12,0.005,0.010476687297946194,84,HDY
13,0.005,4.157435182100234e-06,84,HDY
14,0.016,0.01225839001654259,84,HDY
15,0.003,0.03100465930698755,84,HDY
16,0.031,0.02830535933527479,84,HDY
17,0.003,0.0012968047849253924,84,HDY
18,0.046,0.04915664478335113,84,HDY
19,0.003,1.2225147800733964e-06,84,HDY
20,0.077,0.07965148164231121,84,HDY
21,0.037,0.037196053675643624,84,HDY
22,0.0,1.1315163016236537e-06,84,HDY
23,0.12,0.128408499790933,84,HDY
24,0.092,0.11036410361440495,84,HDY
25,0.032,0.021826989346648683,84,HDY
26,0.003,0.019016118301895875,84,HDY
27,0.068,0.06300589207359987,84,HDY
0,0.065,0.016637971331602247,83,HDY
1,0.027,5.2461852045279456e-05,83,HDY
2,0.023,0.0326356929317907,83,HDY
3,0.032,0.034581541159390335,83,HDY
4,0.044,0.04270493778473485,83,HDY
5,0.005,5.104272972768376e-06,83,HDY
6,0.004,0.018430569451920547,83,HDY
7,0.011,0.006295931254272254,83,HDY
8,0.0,0.048534391062738116,83,HDY
9,0.028,0.01238578630297014,83,HDY
10,0.0,1.3903479247930529e-05,83,HDY
11,0.135,0.19318626459901928,83,HDY
12,0.094,0.10509356382207662,83,HDY
13,0.066,0.05309860573198177,83,HDY
14,0.007,0.00720973730441141,83,HDY
15,0.031,0.04446529922740537,83,HDY
16,0.032,0.03176617753183181,83,HDY
17,0.025,0.02860118356938692,83,HDY
18,0.032,0.03267182898076688,83,HDY
19,0.036,0.046211168284180766,83,HDY
20,0.001,0.001383192714354948,83,HDY
21,0.005,0.003618264616797027,83,HDY
22,0.083,0.02260328505758672,83,HDY
23,0.168,0.18249803621951372,83,HDY
24,0.016,0.005543001780579461,83,HDY
25,0.004,0.006879550047184799,83,HDY
26,0.005,0.00030180171687472146,83,HDY
27,0.021,0.02259070288199426,83,HDY
0,0.009,4.372145913712963e-08,82,HDY
1,0.005,0.047656515503899814,82,HDY
2,0.01,0.021314722238519924,82,HDY
3,0.049,0.05596468294558161,82,HDY
4,0.083,0.07751113859544309,82,HDY
5,0.042,0.04598246423637262,82,HDY
6,0.039,0.05017239185365867,82,HDY
7,0.017,0.01400600450330885,82,HDY
8,0.007,0.018873454249734568,82,HDY
9,0.026,0.01866982908800048,82,HDY
10,0.021,0.018247532961283633,82,HDY
11,0.061,0.08196897960677282,82,HDY
12,0.08,0.06926420060636453,82,HDY
13,0.009,1.1326451368192312e-06,82,HDY
14,0.022,0.01687918731626088,82,HDY
15,0.041,0.00959496073947275,82,HDY
16,0.019,0.016591538979750825,82,HDY
17,0.042,0.04210220924400116,82,HDY
18,0.064,0.06222520421320113,82,HDY
19,0.003,0.0011646950063043963,82,HDY
20,0.06,0.06841322338172452,82,HDY
21,0.005,0.002652049233160105,82,HDY
22,0.031,0.004445839310217632,82,HDY
23,0.035,0.033782511443600664,82,HDY
24,0.054,0.060632348362664894,82,HDY
25,0.026,0.01871237506465706,82,HDY
26,0.079,0.07270872993559425,82,HDY
27,0.061,0.07046203225619466,82,HDY
0,0.046,0.01727710744678895,81,HDY
1,0.018,0.041604589995428105,81,HDY
2,0.042,0.034130629503407485,81,HDY
3,0.011,0.010032846734464862,81,HDY
4,0.001,1.733238268885286e-06,81,HDY
5,0.054,0.0652814333034739,81,HDY
6,0.123,0.10726901285697811,81,HDY
7,0.001,8.591318306474568e-07,81,HDY
8,0.032,0.04851283907642624,81,HDY
9,0.06,0.0823642245568232,81,HDY
10,0.098,0.0996583053209022,81,HDY
11,0.02,0.047445764608782255,81,HDY
12,0.016,0.038173044713033344,81,HDY
13,0.048,0.03507410255266404,81,HDY
14,0.04,0.025151084448512353,81,HDY
15,0.012,0.00019366968752565294,81,HDY
16,0.066,0.061580094258669504,81,HDY
17,0.037,0.038199162357494,81,HDY
18,0.011,0.010525603427183675,81,HDY
19,0.013,0.015219603309656443,81,HDY
20,0.031,0.04974567612286635,81,HDY
21,0.005,0.005281024237243534,81,HDY
22,0.058,0.012773327587711141,81,HDY
23,0.008,0.006099151633479136,81,HDY
24,0.056,0.05470866652620661,81,HDY
25,0.062,0.05632185547380312,81,HDY
26,0.012,0.016997650054860893,81,HDY
27,0.019,0.020376896160172804,81,HDY
0,0.017,0.03168988035002817,80,HDY
1,0.072,0.09306151107520935,80,HDY
2,0.051,0.05774584243343296,80,HDY
3,0.013,0.02551914998544682,80,HDY
4,0.004,2.4215569715325814e-06,80,HDY
5,0.034,0.019772471597979808,80,HDY
6,0.009,0.014331879938667554,80,HDY
7,0.006,0.004917841958875183,80,HDY
8,0.046,0.01245401669447021,80,HDY
9,0.006,1.9424357485627745e-05,80,HDY
10,0.086,0.09855654214908026,80,HDY
11,0.037,0.05993787994211177,80,HDY
12,0.016,0.01956863752166667,80,HDY
13,0.017,1.3759375881549917e-05,80,HDY
14,0.021,0.03140363342190918,80,HDY
15,0.019,0.00011194263275094957,80,HDY
16,0.057,0.057447130146088106,80,HDY
17,0.049,0.051150494936555976,80,HDY
18,0.027,0.020321502001780616,80,HDY
19,0.027,0.0361958613099,80,HDY
20,0.01,1.5534424412794327e-06,80,HDY
21,0.12,0.13615113108568525,80,HDY
22,0.029,1.5024278862213316e-06,80,HDY
23,0.016,0.016577817011136482,80,HDY
24,0.102,0.10130340910051747,80,HDY
25,0.053,0.05579680668677608,80,HDY
26,0.03,0.03081074533028905,80,HDY
27,0.026,0.02513514483450077,80,HDY
0,0.036,1.5737507384939967e-06,79,HDY
1,0.034,0.0044797063468098,79,HDY
2,0.027,0.046155402062943364,79,HDY
3,0.018,0.03599176045339266,79,HDY
4,0.046,0.037104058968928176,79,HDY
5,0.118,0.13318871484600586,79,HDY
6,0.003,0.07477634697102012,79,HDY
7,0.006,0.008641695247204076,79,HDY
8,0.03,0.07232860865078286,79,HDY
9,0.091,0.01957671913306865,79,HDY
10,0.004,2.2953996178327923e-07,79,HDY
11,0.005,0.03524834013634348,79,HDY
12,0.017,0.022911427694689183,79,HDY
13,0.024,0.03182284783697885,79,HDY
14,0.045,0.03387956110116151,79,HDY
15,0.014,0.03760001577832758,79,HDY
16,0.074,0.05668277445920861,79,HDY
17,0.023,0.017260030783263693,79,HDY
18,0.14,0.1305389333497642,79,HDY
19,0.023,0.017918178148027347,79,HDY
20,0.003,0.0038535180837365067,79,HDY
21,0.065,0.06461510482377142,79,HDY
22,0.055,0.011625969140100266,79,HDY
23,0.021,0.028150762842566634,79,HDY
24,0.02,0.02276814359340496,79,HDY
25,0.045,0.037271742199341165,79,HDY
26,0.002,0.0023881992798104323,79,HDY
27,0.011,0.013219615813835477,79,HDY
0,0.0,0.00548656993077416,78,HDY
1,0.034,0.03326113957244,78,HDY
2,0.016,0.01762519954502067,78,HDY
3,0.017,0.01679558578293981,78,HDY
4,0.041,0.03226070254800183,78,HDY
5,0.003,9.596612859571426e-05,78,HDY
6,0.025,0.03301159025951548,78,HDY
7,0.034,0.03322490863741489,78,HDY
8,0.014,0.006008263811732711,78,HDY
9,0.111,0.11151456020329369,78,HDY
10,0.056,0.05303760725520393,78,HDY
11,0.019,0.041823340555239244,78,HDY
12,0.022,0.034762843994008065,78,HDY
13,0.089,0.09246422163025743,78,HDY
14,0.122,0.1193416056508873,78,HDY
15,0.009,0.006837755154062546,78,HDY
16,0.03,0.03087513746200734,78,HDY
17,0.02,0.017984312479090325,78,HDY
18,0.032,0.03675629910427594,78,HDY
19,0.019,0.013766757843233671,78,HDY
20,0.076,0.09019077273299446,78,HDY
21,0.0,9.071172677637752e-07,78,HDY
22,0.034,1.3320716478942555e-06,78,HDY
23,0.051,0.05559512646816709,78,HDY
24,0.028,0.024190459533256298,78,HDY
25,0.002,3.986504686556522e-06,78,HDY
26,0.041,0.03675373567458097,78,HDY
27,0.055,0.05632926541589422,78,HDY
0,0.025,0.01848125259525789,77,HDY
1,0.029,0.0391947941348267,77,HDY
2,0.009,0.012477095753976845,77,HDY
3,0.014,0.020881715739974098,77,HDY
4,0.053,0.051902487032622666,77,HDY
5,0.019,0.004201664743350628,77,HDY
6,0.015,0.011070813551355628,77,HDY
7,0.068,0.06449391309583623,77,HDY
8,0.039,0.04759094145477482,77,HDY
9,0.031,0.035549644973642915,77,HDY
10,0.032,0.029346623232511394,77,HDY
11,0.083,0.12399029716967104,77,HDY
12,0.019,0.030970040847257914,77,HDY
13,0.0,3.554624373943815e-06,77,HDY
14,0.039,0.0481799075750182,77,HDY
15,0.032,0.0306710442201778,77,HDY
16,0.071,0.05730849475931595,77,HDY
17,0.013,0.01213382579411089,77,HDY
18,0.09,0.08819714952847925,77,HDY
19,0.026,0.024695310109061175,77,HDY
20,0.024,0.02083719299117284,77,HDY
21,0.043,0.03984748026086472,77,HDY
22,0.076,0.022710842918380755,77,HDY
23,0.056,0.0682936956794559,77,HDY
24,0.02,0.016167660312312832,77,HDY
25,0.041,0.053390372062973736,77,HDY
26,0.0,1.2991355919553033e-05,77,HDY
27,0.033,0.0273991624427637,77,HDY
0,0.027,0.01187471761373219,76,HDY
1,0.075,0.029867165722857747,76,HDY
2,0.018,0.025866628150781664,76,HDY
3,0.087,0.09582198680363646,76,HDY
4,0.048,0.037277241505146184,76,HDY
5,0.009,0.009614059678074879,76,HDY
6,0.091,0.1319303861624441,76,HDY
7,0.089,0.09539318422829163,76,HDY
8,0.035,0.05455536457003361,76,HDY
9,0.031,8.74345954026989e-06,76,HDY
