,REAL,PREDICHAS,BAG,METODO
13,0.078,0.034634169929802394,94,AC
14,0.01,0.0030760040942133184,94,AC
15,0.03,0.03056686312121388,94,AC
16,0.007,0.006513192020229248,94,AC
17,0.003,0.012263785672845681,94,AC
18,0.124,0.09409950811139958,94,AC
19,0.039,0.047608213984945885,94,AC
20,0.019,0.017961001048850414,94,AC
21,0.034,0.023484368090993,94,AC
22,0.021,0.00265761715317626,94,AC
23,0.011,0.014723855496697887,94,AC
24,0.153,0.15161660824813603,94,AC
25,0.021,0.0332149628542682,94,AC
26,0.04,0.052424415327538235,94,AC
27,0.034,0.03147602733760779,94,AC
0,0.011,0.0034697509059888314,93,AC
1,0.126,0.03195701803967012,93,AC
2,0.116,0.07070531735421724,93,AC
3,0.001,0.009494289656091668,93,AC
4,0.046,0.04766524007615625,93,AC
5,0.046,0.04976844586520727,93,AC
6,0.008,0.020671398705706237,93,AC
7,0.036,0.03919142632170614,93,AC
8,0.022,0.0439365249713178,93,AC
9,0.018,0.001591961693610419,93,AC
10,0.007,0.02322694678600088,93,AC
11,0.02,0.035463054046548474,93,AC
12,0.026,0.09879707061729258,93,AC
13,0.074,0.031010312431710534,93,AC
14,0.035,0.03256925772575559,93,AC
15,0.048,0.0853439687362881,93,AC
16,0.04,0.030483748116336414,93,AC
17,0.053,0.05497926514434084,93,AC
18,0.058,0.05205664360312794,93,AC
19,0.017,0.01390746809622274,93,AC
20,0.053,0.05543682867300329,93,AC
21,0.015,0.023490201724660157,93,AC
22,0.022,0.007651521458958543,93,AC
23,0.004,0.004969509965653409,93,AC
24,0.075,0.0850078453286445,93,AC
25,0.006,0.03103056801256999,93,AC
26,0.013,0.014527850273911926,93,AC
27,0.004,0.0015965656693021713,93,AC
0,0.026,0.0023938245928106024,92,AC
1,0.001,0.013098886908982,92,AC
2,0.02,0.017127102194452567,92,AC
3,0.059,0.04135878127918581,92,AC
4,0.095,0.08500780564660218,92,AC
5,0.006,0.003699701961313264,92,AC
6,0.075,0.09468532079197699,92,AC
7,0.088,0.0846162585547471,92,AC
8,0.0,0.028055525824437075,92,AC
9,0.037,0.014720465520103122,92,AC
10,0.086,0.07649096655123049,92,AC
11,0.023,0.0731599647879799,92,AC
12,0.03,0.055295772217613136,92,AC
13,0.007,0.004736405852407308,92,AC
14,0.005,0.01275314643504659,92,AC
15,0.019,0.018564410454398918,92,AC
16,0.0,0.0017115564135213313,92,AC
17,0.042,0.045485859131045844,92,AC
18,0.002,0.0,92,AC
19,0.076,0.08173185382768472,92,AC
20,0.023,0.021862283101366807,92,AC
21,0.042,0.04153215777462678,92,AC
22,0.087,0.0032523664736414347,92,AC
23,0.0,0.002231571302401964,92,AC
24,0.029,0.034110559215904064,92,AC
25,0.006,0.02034092879456119,92,AC
26,0.017,0.03138050521605616,92,AC
27,0.099,0.09059601917590257,92,AC
0,0.033,0.006435905644192619,91,AC
1,0.09,0.03355111547344899,91,AC
2,0.015,0.010188871760402389,91,AC
3,0.025,0.015494662493824283,91,AC
4,0.055,0.052243486738987245,91,AC
5,0.036,0.02274469381895557,91,AC
6,0.127,0.12265561127977094,91,AC
7,0.025,0.029649625123084895,91,AC
8,0.007,0.04087148543063252,91,AC
9,0.004,0.007102505936972898,91,AC
10,0.108,0.11030814663107873,91,AC
11,0.011,0.014617297823665762,91,AC
12,0.012,0.0419517913858631,91,AC
13,0.03,0.019258749076212937,91,AC
14,0.006,0.022409129291285093,91,AC
15,0.069,0.07674747225362874,91,AC
16,0.016,0.010591730793005294,91,AC
17,0.074,0.07397595071153654,91,AC
18,0.044,0.039614347594274305,91,AC
19,0.02,0.02486480642976739,91,AC
20,0.045,0.04795597635448975,91,AC
21,0.007,0.00845205941531945,91,AC
22,0.001,0.0020825414571342088,91,AC
23,0.006,0.006286081793360888,91,AC
24,0.031,0.039081710392825215,91,AC
25,0.013,0.04029485811333017,91,AC
26,0.023,0.024552406729070483,91,AC
27,0.067,0.056016980053879555,91,AC
0,0.004,0.0008509848817057093,90,AC
1,0.042,0.010967358574062488,90,AC
2,0.0,0.0018152803678967032,90,AC
3,0.028,0.013368138499909062,90,AC
4,0.035,0.023283324885525418,90,AC
5,0.018,0.042838772445617186,90,AC
6,0.0,0.0014766012929173305,90,AC
7,0.108,0.09690624168092134,90,AC
8,0.027,0.03691830729306109,90,AC
9,0.002,0.0029415318226211932,90,AC
10,0.011,0.03215676868752581,90,AC
11,0.0,0.008049757072067308,90,AC
12,0.039,0.04654842039417759,90,AC
13,0.01,0.009491592005559804,90,AC
14,0.005,0.0,90,AC
15,0.025,0.03485028557063243,90,AC
16,0.044,0.02848348204839792,90,AC
17,0.005,0.004907984425772037,90,AC
18,0.151,0.1369669405584294,90,AC
19,0.011,0.02354736494834709,90,AC
20,0.035,0.025267723042589015,90,AC
21,0.193,0.188850301032186,90,AC
22,0.009,0.0,90,AC
23,0.023,0.012328833450640772,90,AC
24,0.059,0.07689032594554834,90,AC
25,0.013,0.031052542822672256,90,AC
26,0.048,0.057998389866544466,90,AC
27,0.055,0.05124274638467232,90,AC
0,0.039,0.010450121221414331,89,AC
1,0.067,0.02003736685447474,89,AC
2,0.013,0.00816784792413378,89,AC
3,0.02,0.016115076864590842,89,AC
4,0.075,0.07018940231352641,89,AC
5,0.058,0.07416044842226716,89,AC
6,0.009,0.025695923086812723,89,AC
7,0.094,0.0756791035782879,89,AC
8,0.011,0.043504950508552714,89,AC
9,0.02,0.0033277703575556347,89,AC
10,0.003,0.012634758752124046,89,AC
11,0.008,0.014434468437421747,89,AC
12,0.021,0.04581836249224263,89,AC
13,0.022,0.021217893650320938,89,AC
14,0.008,0.004453100524279247,89,AC
15,0.012,0.02718702884197308,89,AC
16,0.027,0.019612759033704665,89,AC
17,0.047,0.04742934614534865,89,AC
18,0.017,0.01708094199468356,89,AC
19,0.012,0.026025008420172933,89,AC
20,0.006,0.0,89,AC
21,0.22,0.21126049873580588,89,AC
22,0.0,0.002754553468932075,89,AC
23,0.05,0.037008274754800896,89,AC
24,0.019,0.024620049126012684,89,AC
25,0.054,0.06725558448900482,89,AC
26,0.029,0.03470461776753467,89,AC
27,0.039,0.039174742234021044,89,AC
0,0.047,0.005553911517162385,88,AC
1,0.001,0.01193028061428144,88,AC
2,0.003,0.0026301176909571547,88,AC
3,0.017,0.014789029657580407,88,AC
4,0.143,0.14048541538813228,88,AC
5,0.009,0.014508328861701838,88,AC
6,0.028,0.041021357992157864,88,AC
7,0.011,0.00312700894545109,88,AC
8,0.081,0.11958757615344222,88,AC
9,0.019,0.004072723296578091,88,AC
10,0.027,0.030893212758963083,88,AC
11,0.027,0.03030779250315693,88,AC
12,0.022,0.023002742612319223,88,AC
13,0.041,0.014855145795089817,88,AC
14,0.004,0.0029949389103041957,88,AC
15,0.042,0.03345302164841177,88,AC
16,0.001,0.0,88,AC
17,0.074,0.07369554825788961,88,AC
18,0.044,0.03991581256049389,88,AC
19,0.0,0.0071777245182930655,88,AC
20,0.045,0.05674994923604429,88,AC
21,0.08,0.08625703618877205,88,AC
22,0.001,0.0020139237109955493,88,AC
23,0.034,0.03263902358518821,88,AC
24,0.09,0.09894030194265072,88,AC
25,0.018,0.021409062532067914,88,AC
26,0.016,0.017582152314390014,88,AC
27,0.075,0.07040686080752483,88,AC
0,0.012,0.005786751155435202,87,AC
1,0.054,0.0220166463103271,87,AC
2,0.064,0.026276727418394655,87,AC
3,0.113,0.08454377959009722,87,AC
4,0.02,0.02015480985525669,87,AC
5,0.012,0.041431175798375616,87,AC
6,0.024,0.0932571899898315,87,AC
7,0.101,0.09177886937234227,87,AC
8,0.006,0.02240211126441587,87,AC
9,0.091,0.016907767127330255,87,AC
10,0.051,0.046848289428461976,87,AC
11,0.012,0.03831262854024088,87,AC
12,0.01,0.040757889077396976,87,AC
13,0.048,0.03530151867613122,87,AC
14,0.104,0.0780841261458187,87,AC
15,0.021,0.02897080168571111,87,AC
16,0.007,0.006315040317268235,87,AC
17,0.01,0.013120665608500904,87,AC
18,0.024,0.024165461358038823,87,AC
19,0.037,0.05732788863425103,87,AC
20,0.01,0.021297445700336082,87,AC
21,0.006,0.006985091192314598,87,AC
22,0.03,0.00783209616681173,87,AC
23,0.001,0.0033395551685777938,87,AC
24,0.016,0.002037826779867809,87,AC
25,0.018,0.05553781713476933,87,AC
26,0.081,0.09570065402266538,87,AC
27,0.017,0.01350937648103108,87,AC
0,0.031,0.008371535818751786,86,AC
1,0.041,0.011409350628712692,86,AC
2,0.025,0.013287517959737516,86,AC
3,0.01,0.016517078191794564,86,AC
4,0.098,0.09496159658951668,86,AC
5,0.063,0.07085579616142347,86,AC
6,0.001,0.0056586406652164335,86,AC
7,0.045,0.04433863504693606,86,AC
8,0.004,0.02652996654280591,86,AC
9,0.008,0.0014126088841469227,86,AC
10,0.045,0.052418963371714325,86,AC
11,0.026,0.042510147503611505,86,AC
12,0.035,0.057887682992994745,86,AC
13,0.008,0.01814870469836034,86,AC
14,0.008,0.012307820344121114,86,AC
15,0.016,0.027362529326942844,86,AC
16,0.033,0.025512971395740082,86,AC
17,0.166,0.16226051675414058,86,AC
18,0.002,0.007804742932530416,86,AC
19,0.052,0.050750079487989035,86,AC
20,0.073,0.058722542648418134,86,AC
21,0.021,0.026616689691856908,86,AC
22,0.023,0.007168604001473812,86,AC
23,0.122,0.10646560188470566,86,AC
24,0.002,0.011992148860068016,86,AC
25,0.023,0.017944941851670854,86,AC
26,0.005,0.004439725507627889,86,AC
27,0.014,0.01634286025699182,86,AC
0,0.014,0.005336638444737445,85,AC
1,0.023,0.0041302345032305735,85,AC
2,0.004,0.0014611844018469382,85,AC
3,0.085,0.05849827992491933,85,AC
4,0.044,0.033074408835985634,85,AC
5,0.083,0.10827691158659625,85,AC
6,0.107,0.12490850722760681,85,AC
7,0.051,0.043542669401312996,85,AC
8,0.055,0.06717288552510794,85,AC
9,0.036,0.011602303709586167,85,AC
10,0.029,0.03756012841745146,85,AC
11,0.017,0.021514535172398902,85,AC
12,0.003,0.014392691264690184,85,AC
13,0.059,0.027166890073995205,85,AC
14,0.003,0.0034163598005023063,85,AC
15,0.013,0.018795619483839676,85,AC
16,0.11,0.07649353064504931,85,AC
17,0.002,0.010408937928759658,85,AC
18,0.001,0.004841029935485625,85,AC
19,0.05,0.07316519647384685,85,AC
20,0.042,0.04148330518452132,85,AC
21,0.017,0.024815660556647273,85,AC
22,0.0,0.0,85,AC
23,0.065,0.05982333123162964,85,AC
24,0.045,0.05785511650857283,85,AC
25,0.009,0.033945186387354845,85,AC
26,0.025,0.020445990773078477,85,AC
27,0.008,0.015872466601246457,85,AC
0,0.044,0.002640185846982731,84,AC
1,0.062,0.01921854936931654,84,AC
2,0.017,0.011870263530332504,84,AC
3,0.008,0.009911655494902959,84,AC
4,0.021,0.01738452918987698,84,AC
5,0.058,0.06683256103335926,84,AC
6,0.084,0.09210359514096124,84,AC
7,0.037,0.03163988632085487,84,AC
8,0.007,0.0452558345390778,84,AC
9,0.007,0.0011611944118991649,84,AC
10,0.075,0.10658569651490711,84,AC
11,0.039,0.040328512958724284,84,AC
12,0.005,0.022729726983037216,84,AC
13,0.005,0.006709482211142717,84,AC
14,0.016,0.018542250396431016,84,AC
15,0.003,0.017688118457658865,84,AC
16,0.031,0.020511629348827595,84,AC
17,0.003,0.0044210034669759654,84,AC
18,0.046,0.03778458561165034,84,AC
19,0.003,0.003570934587449741,84,AC
20,0.077,0.062231832587656785,84,AC
21,0.037,0.035628876469309005,84,AC
22,0.0,2.6234953909387657e-05,84,AC
23,0.12,0.10342414787105131,84,AC
24,0.092,0.10063755644677226,84,AC
25,0.032,0.03344241595703964,84,AC
26,0.003,0.027970873187578356,84,AC
27,0.068,0.05974786711231435,84,AC
0,0.065,0.003871682862328343,83,AC
1,0.027,0.010248918984058452,83,AC
2,0.023,0.019317889151665515,83,AC
3,0.032,0.03792932094119124,83,AC
4,0.044,0.041596596548565345,83,AC
5,0.005,0.020066917855908167,83,AC
6,0.004,0.026099074959535586,83,AC
7,0.011,0.000516151421083043,83,AC
8,0.0,0.054178265597191425,83,AC
9,0.028,0.006471805269922626,83,AC
10,0.0,0.031370168277195604,83,AC
11,0.135,0.18285491021300185,83,AC
12,0.094,0.13444233404601816,83,AC
13,0.066,0.019061281928204537,83,AC
14,0.007,0.004463578195479445,83,AC
15,0.031,0.040763781480926124,83,AC
16,0.032,0.0217552122967849,83,AC
17,0.025,0.031018479697335167,83,AC
18,0.032,0.025466195525005276,83,AC
19,0.036,0.04952578974270856,83,AC
20,0.001,0.006235879255755348,83,AC
21,0.005,0.008684696863171045,83,AC
22,0.083,0.014009017241990556,83,AC
23,0.168,0.1397837935905244,83,AC
24,0.016,0.016043474914691706,83,AC
25,0.004,0.01990445059819955,83,AC
26,0.005,0.011795829990900345,83,AC
27,0.021,0.022524502550657594,83,AC
0,0.009,0.006356195390741963,82,AC
1,0.005,0.007816544424346603,82,AC
2,0.01,0.012438329857656113,82,AC
3,0.049,0.046714303949672374,82,AC
4,0.083,0.07114719142567696,82,AC
5,0.042,0.05243241829174858,82,AC
6,0.039,0.06268148744605744,82,AC
7,0.017,0.016660842210790693,82,AC
8,0.007,0.014752227353098845,82,AC
9,0.026,0.005224973344271433,82,AC
10,0.021,0.027163149310135654,82,AC
11,0.061,0.07832489498642001,82,AC
12,0.08,0.08358139812566519,82,AC
13,0.009,0.005290837333726146,82,AC
14,0.022,0.019115616068837948,82,AC
15,0.041,0.03671938923472619,82,AC
16,0.019,0.013446761960095146,82,AC
17,0.042,0.03959139831159662,82,AC
18,0.064,0.053691226058190725,82,AC
19,0.003,0.007296999097356696,82,AC
20,0.06,0.04972718422632126,82,AC
21,0.005,0.002803233474443383,82,AC
22,0.031,0.004900300180458755,82,AC
23,0.035,0.028897648388959585,82,AC
24,0.054,0.07700105638009537,82,AC
25,0.026,0.03137907449631864,82,AC
26,0.079,0.07772282591709863,82,AC
27,0.061,0.06712249275549322,82,AC
0,0.046,0.0035847412335204194,81,AC
1,0.018,0.017001548130891195,81,AC
2,0.042,0.02355951240233309,81,AC
3,0.011,0.008259086535823098,81,AC
4,0.001,0.012324074703131372,81,AC
5,0.054,0.08676673850673061,81,AC
6,0.123,0.1812828428095144,81,AC
7,0.001,0.0,81,AC
8,0.032,0.06345793399548351,81,AC
9,0.06,0.0011708313328204014,81,AC
10,0.098,0.09403019673469726,81,AC
11,0.02,0.05035822650657439,81,AC
12,0.016,0.04969199707256604,81,AC
13,0.048,0.019328238634457186,81,AC
14,0.04,0.02630464732856183,81,AC
15,0.012,0.019761661283795612,81,AC
16,0.066,0.05035736198669829,81,AC
17,0.037,0.0367711469129345,81,AC
18,0.011,0.01195164612081933,81,AC
19,0.013,0.01572895529771033,81,AC
20,0.031,0.04309153797232271,81,AC
21,0.005,0.005747159901535819,81,AC
22,0.058,0.006794076187309287,81,AC
23,0.008,0.009254815501113069,81,AC
24,0.056,0.05744318682165302,81,AC
25,0.062,0.07019409106313426,81,AC
26,0.012,0.018083711910560057,81,AC
27,0.019,0.017700033113309047,81,AC
0,0.017,0.0015198453828140744,80,AC
1,0.072,0.03190893050186173,80,AC
2,0.051,0.03352683916782667,80,AC
3,0.013,0.02477497537127911,80,AC
4,0.004,0.009110977949770482,80,AC
5,0.034,0.05011929681202919,80,AC
6,0.009,0.00955230821984849,80,AC
7,0.006,0.0014107821386832617,80,AC
8,0.046,0.04822764911478482,80,AC
9,0.006,0.0022220101968773464,80,AC
10,0.086,0.08948134673709594,80,AC
11,0.037,0.05750026160982281,80,AC
12,0.016,0.041930263447564495,80,AC
13,0.017,0.006414456701940692,80,AC
14,0.021,0.01839291741111141,80,AC
15,0.019,0.04243369769875758,80,AC
16,0.057,0.04148518219495106,80,AC
17,0.049,0.05362119132828242,80,AC
18,0.027,0.024107448340781892,80,AC
19,0.027,0.03470102825127998,80,AC
20,0.01,0.0037155899896368465,80,AC
21,0.12,0.1260117669522488,80,AC
22,0.029,0.0009152250323228747,80,AC
23,0.016,0.014384666348282659,80,AC
24,0.102,0.11642081739517905,80,AC
25,0.053,0.06546068489876328,80,AC
26,0.03,0.026804013157743237,80,AC
27,0.026,0.023845827648459727,80,AC
0,0.036,0.00738892916105217,79,AC
1,0.034,0.012169803966908753,79,AC
2,0.027,0.02182240698939153,79,AC
3,0.018,0.029544370247357288,79,AC
4,0.046,0.038395729283928405,79,AC
5,0.118,0.15200799738052423,79,AC
6,0.003,0.08722392620671332,79,AC
7,0.006,0.010075105652063935,79,AC
8,0.03,0.06913292206390166,79,AC
9,0.091,0.0044354622274585895,79,AC
10,0.004,0.007930580208293772,79,AC
11,0.005,0.039576602329916666,79,AC
12,0.017,0.04252719978901738,79,AC
13,0.024,0.011370750747720582,79,AC
14,0.045,0.02849890319220084,79,AC
15,0.014,0.02397954257471854,79,AC
16,0.074,0.045390555131451835,79,AC
17,0.023,0.024252931618117684,79,AC
18,0.14,0.12229314108515363,79,AC
19,0.023,0.02486381387672976,79,AC
20,0.003,0.00633605856835792,79,AC
21,0.065,0.060274565587010095,79,AC
22,0.055,0.007982690795171464,79,AC
23,0.021,0.02569831840391661,79,AC
24,0.02,0.03776926541827482,79,AC
25,0.045,0.03928839712012375,79,AC
26,0.002,0.00578381444414436,79,AC
27,0.011,0.013986215930380404,79,AC
0,0.0,0.000832734109636978,78,AC
1,0.034,0.021337711613808086,78,AC
2,0.016,0.01116667080184805,78,AC
3,0.017,0.02218918260969714,78,AC
4,0.041,0.03957822256935394,78,AC
5,0.003,0.03832815860746683,78,AC
6,0.025,0.12157824724129163,78,AC
7,0.034,0.03302212835171058,78,AC
8,0.014,0.019864888975572405,78,AC
9,0.111,0.011719680906992111,78,AC
10,0.056,0.04661067746868145,78,AC
11,0.019,0.04045216626167239,78,AC
12,0.022,0.04755304595130533,78,AC
13,0.089,0.037700354622516474,78,AC
14,0.122,0.09176703373990992,78,AC
15,0.009,0.013740469755644788,78,AC
16,0.03,0.025343323358771964,78,AC
17,0.02,0.020440778034219124,78,AC
18,0.032,0.03198414715764042,78,AC
19,0.019,0.03440992782511044,78,AC
20,0.076,0.07290361982064854,78,AC
21,0.0,0.007174998736701693,78,AC
22,0.034,0.003686575663254901,78,AC
23,0.051,0.045066978470172964,78,AC
24,0.028,0.02243957303256679,78,AC
25,0.002,0.04842869121549519,78,AC
26,0.041,0.03619538942171248,78,AC
27,0.055,0.05448462367659729,78,AC
0,0.025,0.013195468192470574,77,AC
1,0.029,0.015793841755970938,77,AC
2,0.009,0.009143393345644653,77,AC
3,0.014,0.015049874654778727,77,AC
4,0.053,0.04669981984184111,77,AC
5,0.019,0.032957546756661384,77,AC
6,0.015,0.04424147780873447,77,AC
7,0.068,0.05877801718897247,77,AC
8,0.039,0.05409959157021916,77,AC
9,0.031,0.00034001182834451536,77,AC
10,0.032,0.04820867559316131,77,AC
11,0.083,0.11554283215796944,77,AC
12,0.019,0.045764231048777505,77,AC
13,0.0,0.0,77,AC
14,0.039,0.03508692198456314,77,AC
15,0.032,0.04185185086709817,77,AC
16,0.071,0.04360944829617496,77,AC
17,0.013,0.015703509382253476,77,AC
18,0.09,0.07491330386507036,77,AC
19,0.026,0.025629545619632522,77,AC
20,0.024,0.01909064192560891,77,AC
21,0.043,0.03970368805708493,77,AC
22,0.076,0.009259076757916433,77,AC
23,0.056,0.05680728791753674,77,AC
24,0.02,0.03567129332869522,77,AC
25,0.041,0.057921861531671025,77,AC
26,0.0,0.017493467888389198,77,AC
27,0.033,0.027443320834758693,77,AC
0,0.027,0.010857729186391643,76,AC
1,0.075,0.019961735730309405,76,AC
2,0.018,0.01189563056969856,76,AC
3,0.087,0.07767323649252765,76,AC
4,0.048,0.03624542009692073,76,AC
5,0.009,0.024091310705086355,76,AC
6,0.091,0.10989176726456548,76,AC
7,0.089,0.07940218823921523,76,AC
8,0.035,0.05420035351910994,76,AC
9,0.031,0.008140584633854264,76,AC
10,0.058,0.08372600951425375,76,AC
11,0.002,0.015112350170798202,76,AC
12,0.028,0.05659620436946842,76,AC
13,0.045,0.023032885803598437,76,AC
14,0.043,0.029732414781970577,76,AC
15,0.025,0.04771310218467713,76,AC
16,0.011,0.005565698664847307,76,AC
17,0.019,0.019341783113970883,76,AC
18,0.041,0.03778181173448156,76,AC
19,0.002,0.012683383294501166,76,AC
20,0.027,0.018984545740721954,76,AC
21,0.028,0.03055168930539176,76,AC
22,0.011,0.005905943885199498,76,AC
23,0.019,0.014700402395845361,76,AC
24,0.068,0.09136360498084638,76,AC
25,0.016,0.022887771074103787,76,AC
26,0.021,0.02330975069350562,76,AC
27,0.026,0.028650691854139067,76,AC
0,0.099,0.013919899200033906,75,AC
1,0.026,0.014716902590243214,75,AC
2,0.027,0.014214478539064209,75,AC
3,0.02,0.020816405263913183,75,AC
4,0.014,0.02022633251672952,75,AC
5,0.061,0.09367396237226415,75,AC
6,0.037,0.04053956660165901,75,AC
7,0.067,0.07170035339353567,75,AC
8,0.055,0.11966800048336808,75,AC
9,0.003,0.0033708898600912167,75,AC
10,0.019,0.03231310324078714,75,AC
11,0.054,0.0507891286630485,75,AC
12,0.0,0.03975063008757262,75,AC
13,0.125,0.05415622795564073,75,AC
14,0.075,0.053900727755305286,75,AC
15,0.021,0.02484300184323432,75,AC
16,0.072,0.04936671418712123,75,AC
17,0.002,0.0,75,AC
18,0.015,0.018567375411076212,75,AC
19,0.023,0.03293623538927592,75,AC
20,0.001,0.006345292704415882,75,AC
21,0.052,0.048589578795835316,75,AC
22,0.0,0.003648875580849023,75,AC
23,0.004,0.0023754121586054546,75,AC
24,0.015,0.03564626373849583,75,AC
25,0.014,0.03784607248151972,75,AC
26,0.034,0.031925225412520644,75,AC
