,REAL,PREDICHAS,BAG,METODO
6,0.0,0.0268687702401783,96,EDy
7,0.058,0.047795545093384635,96,EDy
8,0.017,6.369751359836782e-19,96,EDy
9,0.035,0.005452937082647641,96,EDy
10,0.026,0.04680628417447075,96,EDy
11,0.069,0.08604039772220487,96,EDy
12,0.017,0.018733016671841102,96,EDy
13,0.158,0.1629520437118963,96,EDy
14,0.024,0.046302375673373745,96,EDy
15,0.032,0.02476138660607524,96,EDy
16,0.034,0.03141210401641311,96,EDy
17,0.025,0.018571314147081203,96,EDy
18,0.025,0.027297622216123373,96,EDy
19,0.015,0.01205113289139682,96,EDy
20,0.016,0.023293691560343048,96,EDy
21,0.032,0.030985275054514757,96,EDy
22,0.032,0.011927773279996627,96,EDy
23,0.038,0.03353556307085431,96,EDy
24,0.074,0.08689022777810045,96,EDy
25,0.011,0.01245464286533249,96,EDy
26,0.038,0.04299800277435983,96,EDy
27,0.007,0.007214245633409222,96,EDy
0,0.027,4.921569156880399e-19,95,EDy
1,0.002,0.025060097619472182,95,EDy
2,0.02,0.034436987676113424,95,EDy
3,0.058,0.06176683979959834,95,EDy
4,0.054,0.05470019159804661,95,EDy
5,0.053,0.04762544639578583,95,EDy
6,0.028,0.04000137098306222,95,EDy
7,0.017,0.02443489431370783,95,EDy
8,0.085,0.11075961275233616,95,EDy
9,0.009,0.0,95,EDy
10,0.012,0.0008045382331981443,95,EDy
11,0.042,0.05332986950095319,95,EDy
12,0.011,0.013508723159429185,95,EDy
13,0.031,0.029865324381433078,95,EDy
14,0.063,0.06517934995512413,95,EDy
15,0.064,0.048523742039772305,95,EDy
16,0.08,0.08880182811118524,95,EDy
17,0.014,0.009258981837330501,95,EDy
18,0.014,0.020598495693762223,95,EDy
19,0.014,0.004490162224228203,95,EDy
20,0.034,0.028964088400282608,95,EDy
21,0.064,0.07365485526166503,95,EDy
22,0.024,0.002439999006059716,95,EDy
23,0.007,0.007889172934785343,95,EDy
24,0.031,0.028090601852741866,95,EDy
25,0.038,0.024504121816348236,95,EDy
26,0.044,0.04520199042719186,95,EDy
27,0.06,0.05610871402638662,95,EDy
0,0.002,0.031484082223993876,94,EDy
1,0.013,0.0286163861057788,94,EDy
2,0.01,0.011986693947326684,94,EDy
3,0.002,4.291263028323419e-21,94,EDy
4,0.078,0.06552166935574083,94,EDy
5,0.025,0.023056250165824327,94,EDy
6,0.082,0.07429046333714921,94,EDy
7,0.0,1.4547938009379786e-19,94,EDy
8,0.06,0.021664006446708482,94,EDy
9,0.002,0.007015362303779624,94,EDy
10,0.033,0.02798461731362304,94,EDy
11,0.043,0.057372419382861875,94,EDy
12,0.026,0.03496180403048576,94,EDy
13,0.078,0.08981661555285295,94,EDy
14,0.01,0.007901567449226632,94,EDy
15,0.03,0.02197522139699157,94,EDy
16,0.007,0.016346336808462106,94,EDy
17,0.003,0.006875278986550167,94,EDy
18,0.124,0.12038545921762636,94,EDy
19,0.039,0.04686020332242213,94,EDy
20,0.019,0.01608728643980626,94,EDy
21,0.034,0.023456375847751242,94,EDy
22,0.021,0.0,94,EDy
23,0.011,0.01413757428388687,94,EDy
24,0.153,0.16161463478960852,94,EDy
25,0.021,0.001802906067043619,94,EDy
26,0.04,0.05460878907051355,94,EDy
27,0.034,0.034177996153985535,94,EDy
0,0.011,1.95892842167479e-18,93,EDy
1,0.126,0.08573433228561479,93,EDy
2,0.116,0.13140636078541465,93,EDy
3,0.001,-5.920861309920697e-20,93,EDy
4,0.046,0.03887066341466853,93,EDy
5,0.046,0.027308228181644342,93,EDy
6,0.008,0.023619967012444485,93,EDy
7,0.036,0.04239481769043102,93,EDy
8,0.022,0.03669146656839309,93,EDy
9,0.018,-2.5644175720919236e-19,93,EDy
10,0.007,0.016089165042289202,93,EDy
11,0.02,0.02828222126448302,93,EDy
12,0.026,0.036552180097153913,93,EDy
13,0.074,0.07434342100502811,93,EDy
14,0.035,0.04041791571268893,93,EDy
15,0.048,0.06447840081992531,93,EDy
16,0.04,0.044553101673317545,93,EDy
17,0.053,0.04866529995128899,93,EDy
18,0.058,0.055534857015406634,93,EDy
19,0.017,0.006786158861323279,93,EDy
20,0.053,0.06409650609933756,93,EDy
21,0.015,0.015819140638987317,93,EDy
22,0.022,0.008998076246754689,93,EDy
23,0.004,0.00252604423348679,93,EDy
24,0.075,0.08348235056228288,93,EDy
25,0.006,0.0028872171034407764,93,EDy
26,0.013,0.020462107734194084,93,EDy
27,0.004,1.1102230246251565e-16,93,EDy
0,0.026,0.024749187337561547,92,EDy
1,0.001,0.03079102818234986,92,EDy
2,0.02,0.029333454546370534,92,EDy
3,0.059,0.05135837615898285,92,EDy
4,0.095,0.090051302763871,92,EDy
5,0.006,1.261890318819843e-19,92,EDy
6,0.075,0.05246068048035365,92,EDy
7,0.088,0.08770519211771025,92,EDy
8,0.0,0.0,92,EDy
9,0.037,0.059802585153512416,92,EDy
10,0.086,0.08061162637112294,92,EDy
11,0.023,0.07571258705750764,92,EDy
12,0.03,0.04330738512960152,92,EDy
13,0.007,0.0065865633514051915,92,EDy
14,0.005,0.009656853495269417,92,EDy
15,0.019,0.0062102607805359965,92,EDy
16,0.0,0.002718271982466527,92,EDy
17,0.042,0.04618226915929682,92,EDy
18,0.002,0.004690519559921911,92,EDy
19,0.076,0.07611645818779747,92,EDy
20,0.023,0.02841698162294859,92,EDy
21,0.042,0.04325549033264525,92,EDy
22,0.087,0.007075722746976362,92,EDy
23,0.0,-5.412952004767318e-22,92,EDy
24,0.029,0.01632088467813895,92,EDy
25,0.006,0.006276206153734326,92,EDy
26,0.017,0.02458763209976269,92,EDy
27,0.099,0.09602248055015628,92,EDy
0,0.033,0.014656408837714798,91,EDy
1,0.09,0.07341209211055977,91,EDy
2,0.015,0.01063073863939015,91,EDy
3,0.025,0.012414469542427099,91,EDy
4,0.055,0.05287404555793672,91,EDy
5,0.036,0.01495681346679603,91,EDy
6,0.127,0.11726669933418449,91,EDy
7,0.025,0.02668812610589097,91,EDy
8,0.007,0.019267785058083662,91,EDy
9,0.004,0.012396288705377973,91,EDy
10,0.108,0.10201418370200134,91,EDy
11,0.011,0.01317205982410271,91,EDy
12,0.012,0.03745918986456249,91,EDy
13,0.03,0.054111660805533125,91,EDy
14,0.006,0.025626516296561437,91,EDy
15,0.069,0.06259109419221802,91,EDy
16,0.016,0.018849205045105805,91,EDy
17,0.074,0.07377979836095519,91,EDy
18,0.044,0.04966998877594377,91,EDy
19,0.02,0.022107411579254103,91,EDy
20,0.045,0.05577185869092949,91,EDy
21,0.007,0.00722289032573214,91,EDy
22,0.001,0.0,91,EDy
23,0.006,0.004157617156916535,91,EDy
24,0.031,0.031821272991623004,91,EDy
25,0.013,0.005030620481222919,91,EDy
26,0.023,0.026057258739626842,91,EDy
27,0.067,0.05599390580934949,91,EDy
0,0.004,-2.369846093291586e-19,90,EDy
1,0.042,0.011894648545909978,90,EDy
2,0.0,0.00014686123492407577,90,EDy
3,0.028,0.014186836594724797,90,EDy
4,0.035,0.02319606987034982,90,EDy
5,0.018,0.02247289644375756,90,EDy
6,0.0,0.00030853827798994673,90,EDy
7,0.108,0.11035141292169719,90,EDy
8,0.027,0.03296443919552173,90,EDy
9,0.002,0.0,90,EDy
10,0.011,0.012757415119717376,90,EDy
11,0.0,0.006869942532678838,90,EDy
12,0.039,0.04787332395436811,90,EDy
13,0.01,0.013865038854725523,90,EDy
14,0.005,3.5420207810136834e-19,90,EDy
15,0.025,0.040961484003766174,90,EDy
16,0.044,0.04321814107796671,90,EDy
17,0.005,0.003704898412182659,90,EDy
18,0.151,0.16785894928725498,90,EDy
19,0.011,0.014915322959355486,90,EDy
20,0.035,0.030529108330608838,90,EDy
21,0.193,0.1966296958703818,90,EDy
22,0.009,0.002239602120275023,90,EDy
23,0.023,0.01837734255160893,90,EDy
24,0.059,0.062376091438319126,90,EDy
25,0.013,0.01450541646831552,90,EDy
26,0.048,0.051894245963153,90,EDy
27,0.055,0.05590227797044689,90,EDy
0,0.039,0.005223726681825828,89,EDy
1,0.067,0.06254710351954977,89,EDy
2,0.013,0.01364441691418981,89,EDy
3,0.02,0.02668385087103834,89,EDy
4,0.075,0.06540625245223969,89,EDy
5,0.058,0.05995944945441007,89,EDy
6,0.009,0.025878590120756235,89,EDy
7,0.094,0.07883226469310678,89,EDy
8,0.011,0.03603591904610377,89,EDy
9,0.02,1.5073196393084727e-19,89,EDy
10,0.003,0.008340630540325493,89,EDy
11,0.008,0.010686231468741944,89,EDy
12,0.021,0.03757558492909703,89,EDy
13,0.022,0.04862884587641814,89,EDy
14,0.008,0.0057856610701129026,89,EDy
15,0.012,0.0024249711232824304,89,EDy
16,0.027,0.02898543067242603,89,EDy
17,0.047,0.0453121037464347,89,EDy
18,0.017,0.019078875901672433,89,EDy
19,0.012,0.014221977688569521,89,EDy
20,0.006,0.0,89,EDy
21,0.22,0.22244456724174155,89,EDy
22,0.0,1.398873468219174e-18,89,EDy
23,0.05,0.04146979838720955,89,EDy
24,0.019,0.009850197833047433,89,EDy
25,0.054,0.056159201080267694,89,EDy
26,0.029,0.03663519514821231,89,EDy
27,0.039,0.03818915353922059,89,EDy
0,0.047,0.02767866510312356,88,EDy
1,0.001,0.052898428901496375,88,EDy
2,0.003,0.003867153495948867,88,EDy
3,0.017,0.01758177237543141,88,EDy
4,0.143,0.1395955636773732,88,EDy
5,0.009,0.004701699890827103,88,EDy
6,0.028,0.04127363358574332,88,EDy
7,0.011,0.006791967557321851,88,EDy
8,0.081,0.08874911256579748,88,EDy
9,0.019,0.0,88,EDy
10,0.027,0.016567026006758433,88,EDy
11,0.027,0.028107757034529394,88,EDy
12,0.022,0.004288825165787351,88,EDy
13,0.041,0.05365568942440879,88,EDy
14,0.004,0.0029515965953160073,88,EDy
15,0.042,0.006259023681856753,88,EDy
16,0.001,1.6226951176954325e-23,88,EDy
17,0.074,0.07922305340847842,88,EDy
18,0.044,0.04920560929251494,88,EDy
19,0.0,0.0014769334665164023,88,EDy
20,0.045,0.06531275806672274,88,EDy
21,0.08,0.07952817779152307,88,EDy
22,0.001,0.003707208513241161,88,EDy
23,0.034,0.03555971318293521,88,EDy
24,0.09,0.09583623666405967,88,EDy
25,0.018,0.002538164516029566,88,EDy
26,0.016,0.019072264189090367,88,EDy
27,0.075,0.07357196584716852,88,EDy
0,0.012,0.013816723107474222,87,EDy
1,0.054,0.06271889772337721,87,EDy
2,0.064,0.047931219239598435,87,EDy
3,0.113,0.09208818050111445,87,EDy
4,0.02,0.004260760135190047,87,EDy
5,0.012,2.7646027455687635e-20,87,EDy
6,0.024,0.07955882376670788,87,EDy
7,0.101,0.09644777235101122,87,EDy
8,0.006,1.1665672258167808e-18,87,EDy
9,0.091,0.026636498937349096,87,EDy
10,0.051,0.043878896773071004,87,EDy
11,0.012,0.027917812451647483,87,EDy
12,0.01,0.014960542362934905,87,EDy
13,0.048,0.11526069021733057,87,EDy
14,0.104,0.11029833820002448,87,EDy
15,0.021,1.2129464984218349e-20,87,EDy
16,0.007,0.011496383796276086,87,EDy
17,0.01,0.010272880780312956,87,EDy
18,0.024,0.02773613640228281,87,EDy
19,0.037,0.04232963537246622,87,EDy
20,0.01,0.017321210467375944,87,EDy
21,0.006,0.00679500011970284,87,EDy
22,0.03,0.01976244172916552,87,EDy
23,0.001,0.0,87,EDy
24,0.016,-2.437361550625899e-19,87,EDy
25,0.018,0.021208908640669554,87,EDy
26,0.081,0.0972684219605858,87,EDy
27,0.017,0.01003382496433125,87,EDy
0,0.031,-2.2550766701683537e-19,86,EDy
1,0.041,0.04382564844927766,86,EDy
2,0.025,0.02735167878205945,86,EDy
3,0.01,0.010506837989976777,86,EDy
4,0.098,0.10504082498540733,86,EDy
5,0.063,0.05362435234000237,86,EDy
6,0.001,0.0,86,EDy
7,0.045,0.04489132501034815,86,EDy
8,0.004,0.02475798305858324,86,EDy
9,0.008,0.005451863832609963,86,EDy
10,0.045,0.04630884870329162,86,EDy
11,0.026,0.04400992035370178,86,EDy
12,0.035,0.0443181863384976,86,EDy
13,0.008,0.01703655507651031,86,EDy
14,0.008,0.016828901615752203,86,EDy
15,0.016,0.01025350453746314,86,EDy
16,0.033,0.03351258366408521,86,EDy
17,0.166,0.16251236506834332,86,EDy
18,0.002,0.008171672903038277,86,EDy
19,0.052,0.05712508024256774,86,EDy
20,0.073,0.060666889683972644,86,EDy
21,0.021,0.028424812505400916,86,EDy
22,0.023,0.0022148196153669165,86,EDy
23,0.122,0.12278983967102856,86,EDy
24,0.002,0.00961847404519366,86,EDy
25,0.023,0.006608115081929393,86,EDy
26,0.005,0.002368375142506996,86,EDy
27,0.014,0.011780541303084702,86,EDy
0,0.014,0.006217176374095518,85,EDy
1,0.023,-2.097793022178446e-18,85,EDy
2,0.004,0.005122479805317482,85,EDy
3,0.085,0.0716942530403444,85,EDy
4,0.044,0.030543890536305695,85,EDy
5,0.083,0.07807823213662843,85,EDy
6,0.107,0.13231747761204934,85,EDy
7,0.051,0.04952993743168066,85,EDy
8,0.055,0.06155328077757817,85,EDy
9,0.036,0.010439319855414872,85,EDy
10,0.029,0.021584363953598106,85,EDy
11,0.017,0.0229751513418895,85,EDy
12,0.003,0.0,85,EDy
13,0.059,0.058682803713961,85,EDy
14,0.003,0.009122234601758906,85,EDy
15,0.013,0.02249141684464832,85,EDy
16,0.11,0.11443946615602704,85,EDy
17,0.002,0.0018862647791159008,85,EDy
18,0.001,0.004675133741003167,85,EDy
19,0.05,0.07011044843531407,85,EDy
20,0.042,0.04666247876863742,85,EDy
21,0.017,0.020069102144071174,85,EDy
22,0.0,5.599147604884402e-19,85,EDy
23,0.065,0.06664342316785353,85,EDy
24,0.045,0.051308328654726516,85,EDy
25,0.009,0.011631412796925448,85,EDy
26,0.025,0.01943353440590687,85,EDy
27,0.008,0.01278838892514833,85,EDy
0,0.044,0.038752531226278183,84,EDy
1,0.062,0.044352012607629554,84,EDy
2,0.017,0.019062625291992655,84,EDy
3,0.008,0.016218452965609472,84,EDy
4,0.021,0.012660443327107964,84,EDy
5,0.058,0.05542756422414687,84,EDy
6,0.084,0.09227717276196251,84,EDy
7,0.037,0.03712821831269108,84,EDy
8,0.007,-2.6839330299251373e-18,84,EDy
9,0.007,5.887500744658059e-21,84,EDy
10,0.075,0.07807349914104875,84,EDy
11,0.039,0.0422507058277758,84,EDy
12,0.005,0.009554967535651668,84,EDy
13,0.005,0.014351451372903043,84,EDy
14,0.016,0.011654596350445294,84,EDy
15,0.003,1.2230149405581946e-18,84,EDy
16,0.031,0.035316651262077454,84,EDy
17,0.003,0.0,84,EDy
18,0.046,0.048583462949905926,84,EDy
19,0.003,0.0020526953154781694,84,EDy
20,0.077,0.07864603201947457,84,EDy
21,0.037,0.03355512575303744,84,EDy
22,0.0,-2.0105796920915307e-18,84,EDy
23,0.12,0.11633032489779974,84,EDy
24,0.092,0.10099608047928076,84,EDy
25,0.032,0.025290816344945923,84,EDy
26,0.003,0.026857867188395765,84,EDy
27,0.068,0.060606702844361426,84,EDy
0,0.065,0.022228575812989725,83,EDy
1,0.027,0.03921521003893639,83,EDy
2,0.023,0.031791144502689765,83,EDy
3,0.032,0.029649660490871282,83,EDy
4,0.044,0.034339468219337345,83,EDy
5,0.005,0.007124393429190878,83,EDy
6,0.004,0.02873877998330767,83,EDy
7,0.011,0.006438496008009276,83,EDy
8,0.0,0.038260563939433175,83,EDy
9,0.028,5.198066362906214e-20,83,EDy
10,0.0,0.003904063483766759,83,EDy
11,0.135,0.2023329049559807,83,EDy
12,0.094,0.09832080483162475,83,EDy
13,0.066,0.08725889897949418,83,EDy
14,0.007,0.0042241324184378315,83,EDy
15,0.031,0.022028156409457017,83,EDy
16,0.032,0.03251307193765108,83,EDy
17,0.025,0.025782981339895164,83,EDy
18,0.032,0.029245161204051632,83,EDy
19,0.036,0.04522059017583067,83,EDy
20,0.001,0.00612571145386269,83,EDy
21,0.005,0.005235662225188264,83,EDy
22,0.083,-2.4475400114370614e-19,83,EDy
23,0.168,0.16414607273682008,83,EDy
24,0.016,0.006439309897050008,83,EDy
25,0.004,0.0,83,EDy
26,0.005,0.009718534038682378,83,EDy
27,0.021,0.0197176514874412,83,EDy
0,0.009,0.0034909889226494876,82,EDy
1,0.005,0.029760414312466704,82,EDy
2,0.01,0.023958665125753304,82,EDy
3,0.049,0.051629912428844675,82,EDy
4,0.083,0.0752385371348804,82,EDy
5,0.042,0.03674918000464473,82,EDy
6,0.039,0.0630323646528242,82,EDy
7,0.017,0.01230762584165952,82,EDy
8,0.007,0.012845431627405708,82,EDy
9,0.026,0.0,82,EDy
10,0.021,0.021485987678937293,82,EDy
11,0.061,0.07840494774260695,82,EDy
12,0.08,0.06881464462133029,82,EDy
13,0.009,0.006257397689114659,82,EDy
14,0.022,0.02323212851633658,82,EDy
15,0.041,0.02327675872342518,82,EDy
16,0.019,0.020906826888681944,82,EDy
17,0.042,0.03874142209292856,82,EDy
18,0.064,0.06570116831851776,82,EDy
19,0.003,0.0019874451228994072,82,EDy
20,0.06,0.06891782262167791,82,EDy
21,0.005,0.0015780210765365466,82,EDy
22,0.031,0.015887700432290815,82,EDy
23,0.035,0.032970646586045656,82,EDy
24,0.054,0.05784523257715939,82,EDy
25,0.026,0.02424672231826086,82,EDy
26,0.079,0.07171468048809616,82,EDy
27,0.061,0.06901732645402547,82,EDy
0,0.046,-9.00131175205426e-18,81,EDy
1,0.018,0.02042956625905826,81,EDy
2,0.042,0.04037094006214845,81,EDy
3,0.011,0.005020706637692636,81,EDy
4,0.001,1.183712663218481e-19,81,EDy
5,0.054,0.06988687106837428,81,EDy
6,0.123,0.1592781535282122,81,EDy
7,0.001,0.0,81,EDy
8,0.032,0.06612781291158572,81,EDy
9,0.06,0.02824513384298347,81,EDy
10,0.098,0.09261422033272466,81,EDy
11,0.02,0.04417120062099674,81,EDy
12,0.016,0.03567687762296837,81,EDy
13,0.048,0.03887208988316725,81,EDy
14,0.04,0.02494246189441888,81,EDy
15,0.012,0.012559835777363913,81,EDy
16,0.066,0.07106080326872011,81,EDy
17,0.037,0.035764177393201854,81,EDy
18,0.011,0.013358375234563402,81,EDy
19,0.013,0.0139783599833807,81,EDy
20,0.031,0.0562765291777157,81,EDy
21,0.005,0.007659802441595629,81,EDy
22,0.058,0.022214140784967966,81,EDy
23,0.008,0.008068619471017797,81,EDy
24,0.056,0.049045112109543064,81,EDy
25,0.062,0.051810812381455205,81,EDy
26,0.012,0.012110681157540755,81,EDy
27,0.019,0.020456716154602872,81,EDy
0,0.017,-7.156983234309641e-19,80,EDy
1,0.072,0.053496475079105564,80,EDy
2,0.051,0.07910160211603824,80,EDy
3,0.013,0.019711042811919627,80,EDy
4,0.004,0.0005378561328076989,80,EDy
5,0.034,0.02209409030321335,80,EDy
6,0.009,0.0,80,EDy
7,0.006,0.0026838435654188836,80,EDy
8,0.046,0.04708827096831438,80,EDy
9,0.006,0.015054282687073362,80,EDy
10,0.086,0.09393223138982834,80,EDy
11,0.037,0.06828372882566856,80,EDy
12,0.016,0.008618869712344913,80,EDy
13,0.017,3.0802866627514025e-19,80,EDy
14,0.021,0.03181419831873541,80,EDy
15,0.019,0.028937052657599282,80,EDy
16,0.057,0.06101045740139233,80,EDy
17,0.049,0.04655913720697966,80,EDy
18,0.027,0.024912890881751762,80,EDy
19,0.027,0.029374999396473325,80,EDy
20,0.01,0.0009131783594264686,80,EDy
21,0.12,0.1344577426585469,80,EDy
22,0.029,-1.5891927134937615e-19,80,EDy
23,0.016,0.014857423575229973,80,EDy
24,0.102,0.09687485690572781,80,EDy
25,0.053,0.06480169599024664,80,EDy
26,0.03,0.02866363980164629,80,EDy
27,0.026,0.026220433254511177,80,EDy
0,0.036,0.009555618690729406,79,EDy
1,0.034,0.043247611001832484,79,EDy
2,0.027,0.04438988557640273,79,EDy
3,0.018,0.032076917413293445,79,EDy
4,0.046,0.036967848905968735,79,EDy
5,0.118,0.1370663522088776,79,EDy
6,0.003,0.08821133651374982,79,EDy
7,0.006,0.005744543921401961,79,EDy
8,0.03,0.05354721906164277,79,EDy
9,0.091,0.003857092990890369,79,EDy
10,0.004,1.3696159806835175e-22,79,EDy
11,0.005,0.03322893499436957,79,EDy
12,0.017,0.02314801681136155,79,EDy
13,0.024,0.018360041530358483,79,EDy
14,0.045,0.028918835553472886,79,EDy
15,0.014,0.008747477959737248,79,EDy
16,0.074,0.07066206204473564,79,EDy
17,0.023,0.016891165270585446,79,EDy
18,0.14,0.14640333733717173,79,EDy
19,0.023,0.017272642357599448,79,EDy
20,0.003,0.009312539213688296,79,EDy
21,0.065,0.0659592871327311,79,EDy
22,0.055,0.015015945299121635,79,EDy
23,0.021,0.028507077543243334,79,EDy
24,0.02,0.018065983247326545,79,EDy
25,0.045,0.032107048374889535,79,EDy
26,0.002,0.0,79,EDy
27,0.011,0.012735179044818135,79,EDy
0,0.0,5.2680332032347383e-20,78,EDy
1,0.034,0.03732111398669951,78,EDy
2,0.016,0.020589975966581082,78,EDy
3,0.017,0.01456243106652378,78,EDy
4,0.041,0.02453403791735425,78,EDy
5,0.003,0.0,78,EDy
6,0.025,0.06851446560307298,78,EDy
7,0.034,0.03295820751687929,78,EDy
8,0.014,0.014986744113836915,78,EDy
9,0.111,0.06825346762661523,78,EDy
10,0.056,0.044195767364864476,78,EDy
11,0.019,0.04087778948386129,78,EDy
12,0.022,0.022724214397475045,78,EDy
13,0.089,0.12518100370852978,78,EDy
14,0.122,0.11925737764633909,78,EDy
15,0.009,0.002304977283812315,78,EDy
16,0.03,0.038579532925866585,78,EDy
17,0.02,0.01424629878659092,78,EDy
18,0.032,0.03744379498984601,78,EDy
19,0.019,0.016380894297350623,78,EDy
20,0.076,0.09226658627136561,78,EDy
21,0.0,0.00038385225630902084,78,EDy
22,0.034,-2.1724080981711815e-19,78,EDy
23,0.051,0.049430743420427865,78,EDy
24,0.028,0.022529468977749253,78,EDy
25,0.002,-3.2667031933245762e-21,78,EDy
26,0.041,0.03759643391737448,78,EDy
27,0.055,0.054880820474674685,78,EDy
0,0.025,-1.2323571094124816e-20,77,EDy
1,0.029,0.05283741648372137,77,EDy
2,0.009,0.015988893267254948,77,EDy
3,0.014,0.01301825726558585,77,EDy
4,0.053,0.05145773164421572,77,EDy
5,0.019,0.0006941233543952762,77,EDy
6,0.015,0.047824812247036746,77,EDy
7,0.068,0.06307248489771881,77,EDy
8,0.039,0.05836022830886121,77,EDy
9,0.031,-1.039997720774231e-20,77,EDy
10,0.032,0.0285035362057991,77,EDy
11,0.083,0.12305013710535355,77,EDy
12,0.019,0.02851542058919299,77,EDy
13,0.0,0.0,77,EDy
14,0.039,0.05109556416657944,77,EDy
15,0.032,0.016677276135841152,77,EDy
16,0.071,0.07115402013986434,77,EDy
17,0.013,0.00829939927448181,77,EDy
18,0.09,0.09080141797188761,77,EDy
19,0.026,0.0211510016847399,77,EDy
20,0.024,0.026208728273764498,77,EDy
21,0.043,0.04168128463736025,77,EDy
22,0.076,0.018642061294424934,77,EDy
23,0.056,0.060054734276193664,77,EDy
24,0.02,0.02521913450834781,77,EDy
25,0.041,0.049774508686404234,77,EDy
26,0.0,0.0069474390528562755,77,EDy
27,0.033,0.028970388528118507,77,EDy
0,0.027,0.008684979738576818,76,EDy
1,0.075,0.04464146129155696,76,EDy
2,0.018,0.030893392341777917,76,EDy
3,0.087,0.08884364276991383,76,EDy
4,0.048,0.033202829717927804,76,EDy
5,0.009,0.008631037789797284,76,EDy
6,0.091,0.10032723246849445,76,EDy
7,0.089,0.09060808149946349,76,EDy
8,0.035,0.05153809759893093,76,EDy
9,0.031,0.019512164168332454,76,EDy
10,0.058,0.05892001969827964,76,EDy
11,0.002,0.011419943173585682,76,EDy
12,0.028,0.034110157350982925,76,EDy
13,0.045,0.06087989011031048,76,EDy
14,0.043,0.040951047563258194,76,EDy
15,0.025,0.037563743950234686,76,EDy
16,0.011,0.008079114764403093,76,EDy
17,0.019,0.014080453285894612,76,EDy
