,REAL,PREDICHAS,BAG,METODO
24,0.015,0.0,97,OVR-AC
25,0.012,0.024339806050960148,97,OVR-AC
26,0.018,0.002409354517702866,97,OVR-AC
27,0.066,0.07804816684878499,97,OVR-AC
0,0.0,0.0,96,OVR-AC
1,0.008,0.0,96,OVR-AC
2,0.042,0.0,96,OVR-AC
3,0.014,0.015803041553428862,96,OVR-AC
4,0.09,0.1002066979117855,96,OVR-AC
5,0.063,0.16014252996791653,96,OVR-AC
6,0.0,0.04462407329208624,96,OVR-AC
7,0.058,0.014805285633970123,96,OVR-AC
8,0.017,0.0438981466690795,96,OVR-AC
9,0.035,0.0,96,OVR-AC
10,0.026,0.1317493276692977,96,OVR-AC
11,0.069,0.10422708274943897,96,OVR-AC
12,0.017,0.11077992566069307,96,OVR-AC
13,0.158,0.0,96,OVR-AC
14,0.024,0.0,96,OVR-AC
15,0.032,0.07620629917999475,96,OVR-AC
16,0.034,0.0,96,OVR-AC
17,0.025,0.0,96,OVR-AC
18,0.025,0.02390131014965979,96,OVR-AC
19,0.015,0.02023550564924697,96,OVR-AC
20,0.016,0.0066545361426580164,96,OVR-AC
21,0.032,0.03176565265306167,96,OVR-AC
22,0.032,0.0,96,OVR-AC
23,0.038,0.017477033922374863,96,OVR-AC
24,0.074,0.045259310422024614,96,OVR-AC
25,0.011,0.0038225023231519013,96,OVR-AC
26,0.038,0.04175161355746053,96,OVR-AC
27,0.007,0.006690124892670556,96,OVR-AC
0,0.027,0.0,95,OVR-AC
1,0.002,0.0,95,OVR-AC
2,0.02,0.0,95,OVR-AC
3,0.058,0.003162702981917226,95,OVR-AC
4,0.054,0.06073847280323641,95,OVR-AC
5,0.053,0.22215022574113508,95,OVR-AC
6,0.028,0.04121498590460144,95,OVR-AC
7,0.017,0.0,95,OVR-AC
8,0.085,0.1802585834350028,95,OVR-AC
9,0.009,0.0,95,OVR-AC
10,0.012,0.007858268215834486,95,OVR-AC
11,0.042,0.056521617485864546,95,OVR-AC
12,0.011,0.033975140668431374,95,OVR-AC
13,0.031,0.0,95,OVR-AC
14,0.063,0.0,95,OVR-AC
15,0.064,0.08434692176055482,95,OVR-AC
16,0.08,0.0,95,OVR-AC
17,0.014,0.0,95,OVR-AC
18,0.014,0.014477958565038506,95,OVR-AC
19,0.014,0.012383872893356292,95,OVR-AC
20,0.034,0.019610137059552446,95,OVR-AC
21,0.064,0.09820615231541714,95,OVR-AC
22,0.024,0.0,95,OVR-AC
23,0.007,0.011245162106164738,95,OVR-AC
24,0.031,0.006814731370287039,95,OVR-AC
25,0.038,0.0100886446050595,95,OVR-AC
26,0.044,0.0540636245170072,95,OVR-AC
27,0.06,0.08288279757153916,95,OVR-AC
0,0.002,0.0,94,OVR-AC
1,0.013,0.0,94,OVR-AC
2,0.01,0.0,94,OVR-AC
3,0.002,0.0,94,OVR-AC
4,0.078,0.07062110639663287,94,OVR-AC
5,0.025,0.01291432781008309,94,OVR-AC
6,0.082,0.10369171602972241,94,OVR-AC
7,0.0,0.0,94,OVR-AC
8,0.06,0.0962476573441922,94,OVR-AC
9,0.002,0.0,94,OVR-AC
10,0.033,0.13032086753111388,94,OVR-AC
11,0.043,0.05431691107209013,94,OVR-AC
12,0.026,0.08508821765202919,94,OVR-AC
13,0.078,0.0,94,OVR-AC
14,0.01,0.0,94,OVR-AC
15,0.03,0.060925325214938625,94,OVR-AC
16,0.007,0.0,94,OVR-AC
17,0.003,0.0,94,OVR-AC
18,0.124,0.06792040254155948,94,OVR-AC
19,0.039,0.04558304371584423,94,OVR-AC
20,0.019,0.00592476330049191,94,OVR-AC
21,0.034,0.038781178312214885,94,OVR-AC
22,0.021,0.0,94,OVR-AC
23,0.011,0.002939286546773766,94,OVR-AC
24,0.153,0.11826571124327968,94,OVR-AC
25,0.021,0.0,94,OVR-AC
26,0.04,0.06038748851488472,94,OVR-AC
27,0.034,0.046071996774148936,94,OVR-AC
0,0.011,0.0,93,OVR-AC
1,0.126,0.0,93,OVR-AC
2,0.116,0.0,93,OVR-AC
3,0.001,0.0,93,OVR-AC
4,0.046,0.02708123596622063,93,OVR-AC
5,0.046,0.14606337180280346,93,OVR-AC
6,0.008,0.025587726433581252,93,OVR-AC
7,0.036,0.0,93,OVR-AC
8,0.022,0.07100627523923751,93,OVR-AC
9,0.018,0.0,93,OVR-AC
10,0.007,0.04397345897346728,93,OVR-AC
11,0.02,0.033197272524475914,93,OVR-AC
12,0.026,0.22848781462163018,93,OVR-AC
13,0.074,0.0,93,OVR-AC
14,0.035,0.0,93,OVR-AC
15,0.048,0.20047552117554754,93,OVR-AC
16,0.04,0.0,93,OVR-AC
17,0.053,0.02141217860029898,93,OVR-AC
18,0.058,0.03883818353581519,93,OVR-AC
19,0.017,0.014032130958854961,93,OVR-AC
20,0.053,0.030005610250885627,93,OVR-AC
21,0.015,0.014066183134687571,93,OVR-AC
22,0.022,0.0,93,OVR-AC
23,0.004,0.0032987554888761024,93,OVR-AC
24,0.075,0.07647594452209186,93,OVR-AC
25,0.006,0.0038195233857306154,93,OVR-AC
26,0.013,0.022178813385795304,93,OVR-AC
27,0.004,0.0,93,OVR-AC
0,0.026,0.0,92,OVR-AC
1,0.001,0.0,92,OVR-AC
2,0.02,0.0,92,OVR-AC
3,0.059,0.0745832145141171,92,OVR-AC
4,0.095,0.08824871198810481,92,OVR-AC
5,0.006,0.0,92,OVR-AC
6,0.075,0.13993286277462147,92,OVR-AC
7,0.088,0.01585013199422086,92,OVR-AC
8,0.0,0.03261084525968364,92,OVR-AC
9,0.037,0.0,92,OVR-AC
10,0.086,0.13231375866080328,92,OVR-AC
11,0.023,0.0769068211614152,92,OVR-AC
12,0.03,0.08317884133069324,92,OVR-AC
13,0.007,0.0,92,OVR-AC
14,0.005,0.0,92,OVR-AC
15,0.019,0.031241416499314528,92,OVR-AC
16,0.0,0.0,92,OVR-AC
17,0.042,0.024276355185421098,92,OVR-AC
18,0.002,0.0,92,OVR-AC
19,0.076,0.09987193384913633,92,OVR-AC
20,0.023,0.005570169328133204,92,OVR-AC
21,0.042,0.056201653261292395,92,OVR-AC
22,0.087,0.0,92,OVR-AC
23,0.0,0.002763371790409663,92,OVR-AC
24,0.029,0.0,92,OVR-AC
25,0.006,0.0,92,OVR-AC
26,0.017,0.02949182329694406,92,OVR-AC
27,0.099,0.10695808910568903,92,OVR-AC
0,0.033,0.0,91,OVR-AC
1,0.09,0.0,91,OVR-AC
2,0.015,0.0,91,OVR-AC
3,0.025,0.0032976694725147934,91,OVR-AC
4,0.055,0.06333045142575607,91,OVR-AC
5,0.036,0.06653462012626278,91,OVR-AC
6,0.127,0.16731314514724271,91,OVR-AC
7,0.025,0.0022195580309750385,91,OVR-AC
8,0.007,0.06079872248863345,91,OVR-AC
9,0.004,0.0,91,OVR-AC
10,0.108,0.19375014356721793,91,OVR-AC
11,0.011,0.007839635768926592,91,OVR-AC
12,0.012,0.06339767532207687,91,OVR-AC
13,0.03,0.0,91,OVR-AC
14,0.006,0.0,91,OVR-AC
15,0.069,0.12369856915922213,91,OVR-AC
16,0.016,0.0,91,OVR-AC
17,0.074,0.03130953605480206,91,OVR-AC
18,0.044,0.0563818879938795,91,OVR-AC
19,0.02,0.035687648841444014,91,OVR-AC
20,0.045,0.02044698813099282,91,OVR-AC
21,0.007,0.00752226639772316,91,OVR-AC
22,0.001,0.0,91,OVR-AC
23,0.006,0.0,91,OVR-AC
24,0.031,0.0,91,OVR-AC
25,0.013,0.0,91,OVR-AC
26,0.023,0.020408913226452514,91,OVR-AC
27,0.067,0.07606256884587762,91,OVR-AC
0,0.004,0.0,90,OVR-AC
1,0.042,0.0,90,OVR-AC
2,0.0,0.0,90,OVR-AC
3,0.028,0.013432004770053324,90,OVR-AC
4,0.035,0.02747429402475278,90,OVR-AC
5,0.018,0.020807270624213992,90,OVR-AC
6,0.0,0.0,90,OVR-AC
7,0.108,0.026626885602167947,90,OVR-AC
8,0.027,0.04780635016006959,90,OVR-AC
9,0.002,0.0,90,OVR-AC
10,0.011,0.12938341497820244,90,OVR-AC
11,0.0,0.007246913093858775,90,OVR-AC
12,0.039,0.055372216480947645,90,OVR-AC
13,0.01,0.0,90,OVR-AC
14,0.005,0.0,90,OVR-AC
15,0.025,0.04824799692588554,90,OVR-AC
16,0.044,0.0,90,OVR-AC
17,0.005,0.0,90,OVR-AC
18,0.151,0.14116986307804735,90,OVR-AC
19,0.011,0.006672759211398175,90,OVR-AC
20,0.035,0.01227859327953399,90,OVR-AC
21,0.193,0.255024014764471,90,OVR-AC
22,0.009,0.0,90,OVR-AC
23,0.023,0.014854836786832831,90,OVR-AC
24,0.059,0.03315201346415839,90,OVR-AC
25,0.013,0.0,90,OVR-AC
26,0.048,0.08535171358542623,90,OVR-AC
27,0.055,0.07509885916997988,90,OVR-AC
0,0.039,0.0,89,OVR-AC
1,0.067,0.0,89,OVR-AC
2,0.013,0.0,89,OVR-AC
3,0.02,0.0,89,OVR-AC
4,0.075,0.05998470564352241,89,OVR-AC
5,0.058,0.1050031647941145,89,OVR-AC
6,0.009,0.03279494638476873,89,OVR-AC
7,0.094,0.01519849927303011,89,OVR-AC
8,0.011,0.08562395593659532,89,OVR-AC
9,0.02,0.0,89,OVR-AC
10,0.003,0.0421741603411252,89,OVR-AC
11,0.008,0.008752594620966732,89,OVR-AC
12,0.021,0.07078060363533724,89,OVR-AC
13,0.022,0.0,89,OVR-AC
14,0.008,0.0,89,OVR-AC
15,0.012,0.07823026257797915,89,OVR-AC
16,0.027,0.0,89,OVR-AC
17,0.047,0.01940647688614462,89,OVR-AC
18,0.017,0.009171427954394447,89,OVR-AC
19,0.012,0.0017022540596901947,89,OVR-AC
20,0.006,0.0,89,OVR-AC
21,0.22,0.3715640238351337,89,OVR-AC
22,0.0,0.0,89,OVR-AC
23,0.05,0.013090473775565867,89,OVR-AC
24,0.019,0.0,89,OVR-AC
25,0.054,0.003924024177303307,89,OVR-AC
26,0.029,0.029477243458381416,89,OVR-AC
27,0.039,0.05312118264594697,89,OVR-AC
0,0.047,0.0,88,OVR-AC
1,0.001,0.0,88,OVR-AC
2,0.003,0.0,88,OVR-AC
3,0.017,0.003206899307443464,88,OVR-AC
4,0.143,0.14096252001028983,88,OVR-AC
5,0.009,0.0,88,OVR-AC
6,0.028,0.06068418739579952,88,OVR-AC
7,0.011,0.0,88,OVR-AC
8,0.081,0.20485833496135952,88,OVR-AC
9,0.019,0.0,88,OVR-AC
10,0.027,0.07073294505597325,88,OVR-AC
11,0.027,0.0297072311935916,88,OVR-AC
12,0.022,0.017448227891002012,88,OVR-AC
13,0.041,0.0,88,OVR-AC
14,0.004,0.0,88,OVR-AC
15,0.042,0.05771113000601689,88,OVR-AC
16,0.001,0.0,88,OVR-AC
17,0.074,0.05527827770846642,88,OVR-AC
18,0.044,0.03475511117929768,88,OVR-AC
19,0.0,0.0,88,OVR-AC
20,0.045,0.019884173542286825,88,OVR-AC
21,0.08,0.0995785072602942,88,OVR-AC
22,0.001,0.0,88,OVR-AC
23,0.034,0.02830300137107895,88,OVR-AC
24,0.09,0.07962255315963325,88,OVR-AC
25,0.018,0.0,88,OVR-AC
26,0.016,0.008189821623172501,88,OVR-AC
27,0.075,0.08907707833429421,88,OVR-AC
0,0.012,0.0,87,OVR-AC
1,0.054,0.0,87,OVR-AC
2,0.064,0.0,87,OVR-AC
3,0.113,0.04175102300123646,87,OVR-AC
4,0.02,0.011867719499975025,87,OVR-AC
5,0.012,0.1661714720949297,87,OVR-AC
6,0.024,0.1603129370175349,87,OVR-AC
7,0.101,0.0282205294486504,87,OVR-AC
8,0.006,0.04298841906671527,87,OVR-AC
9,0.091,0.0,87,OVR-AC
10,0.051,0.14884864900483716,87,OVR-AC
11,0.012,0.034473927999854555,87,OVR-AC
12,0.01,0.07943702160088757,87,OVR-AC
13,0.048,0.0,87,OVR-AC
14,0.104,0.0,87,OVR-AC
15,0.021,0.04679779674121357,87,OVR-AC
16,0.007,0.0,87,OVR-AC
17,0.01,0.0,87,OVR-AC
18,0.024,0.0248011311758479,87,OVR-AC
19,0.037,0.05312511540544299,87,OVR-AC
20,0.01,0.0,87,OVR-AC
21,0.006,0.0023708385032240147,87,OVR-AC
22,0.03,0.0,87,OVR-AC
23,0.001,0.0,87,OVR-AC
24,0.016,0.0,87,OVR-AC
25,0.018,0.011871028107225777,87,OVR-AC
26,0.081,0.13125421735563833,87,OVR-AC
27,0.017,0.01570817397678648,87,OVR-AC
0,0.031,0.0,86,OVR-AC
1,0.041,0.0,86,OVR-AC
2,0.025,0.0,86,OVR-AC
3,0.01,0.015455630839337478,86,OVR-AC
4,0.098,0.1235385002312776,86,OVR-AC
5,0.063,0.18003610081135335,86,OVR-AC
6,0.001,0.002313426935309762,86,OVR-AC
7,0.045,0.0,86,OVR-AC
8,0.004,0.03810285343911521,86,OVR-AC
9,0.008,0.0,86,OVR-AC
10,0.045,0.1488759372014402,86,OVR-AC
11,0.026,0.0445698335390167,86,OVR-AC
12,0.035,0.06371443067035241,86,OVR-AC
13,0.008,0.0,86,OVR-AC
14,0.008,0.0,86,OVR-AC
15,0.016,0.04791125778255139,86,OVR-AC
16,0.033,0.0,86,OVR-AC
17,0.166,0.11724823573464477,86,OVR-AC
18,0.002,0.0,86,OVR-AC
19,0.052,0.08035362871923227,86,OVR-AC
20,0.073,0.02174865534598199,86,OVR-AC
21,0.021,0.01953423077746361,86,OVR-AC
22,0.023,0.0,86,OVR-AC
23,0.122,0.08179181560833843,86,OVR-AC
24,0.002,0.0,86,OVR-AC
25,0.023,0.0,86,OVR-AC
26,0.005,0.0,86,OVR-AC
27,0.014,0.014805462364584932,86,OVR-AC
0,0.014,0.0,85,OVR-AC
1,0.023,0.0,85,OVR-AC
2,0.004,0.0,85,OVR-AC
3,0.085,0.037065688700653694,85,OVR-AC
4,0.044,0.04901811049068532,85,OVR-AC
5,0.083,0.22655021804021588,85,OVR-AC
6,0.107,0.2026620279183821,85,OVR-AC
7,0.051,0.0,85,OVR-AC
8,0.055,0.10413413505010567,85,OVR-AC
9,0.036,0.0,85,OVR-AC
10,0.029,0.06478832502850598,85,OVR-AC
11,0.017,0.01922976898786772,85,OVR-AC
12,0.003,0.0,85,OVR-AC
13,0.059,0.0,85,OVR-AC
14,0.003,0.0,85,OVR-AC
15,0.013,0.045128017280167354,85,OVR-AC
16,0.11,0.0,85,OVR-AC
17,0.002,0.0,85,OVR-AC
18,0.001,0.0013362618795791008,85,OVR-AC
19,0.05,0.10420814842305336,85,OVR-AC
20,0.042,0.034840313272251025,85,OVR-AC
21,0.017,0.01296789802482164,85,OVR-AC
22,0.0,0.0,85,OVR-AC
23,0.065,0.04657013679570711,85,OVR-AC
24,0.045,0.01288119196056485,85,OVR-AC
25,0.009,0.0,85,OVR-AC
26,0.025,0.03245680366719584,85,OVR-AC
27,0.008,0.006162954480243454,85,OVR-AC
0,0.044,0.0,84,OVR-AC
1,0.062,0.0,84,OVR-AC
2,0.017,0.0,84,OVR-AC
3,0.008,0.0,84,OVR-AC
4,0.021,0.0009028053665986758,84,OVR-AC
5,0.058,0.09474625662331383,84,OVR-AC
6,0.084,0.13461048325194028,84,OVR-AC
7,0.037,0.005945971813532745,84,OVR-AC
8,0.007,0.07353835469095034,84,OVR-AC
9,0.007,0.0,84,OVR-AC
10,0.075,0.21270749941597578,84,OVR-AC
11,0.039,0.03299014495233023,84,OVR-AC
12,0.005,0.03500430735408471,84,OVR-AC
13,0.005,0.0,84,OVR-AC
14,0.016,0.0,84,OVR-AC
15,0.003,0.03744329249506625,84,OVR-AC
16,0.031,0.0,84,OVR-AC
17,0.003,0.0,84,OVR-AC
18,0.046,0.06251160176512428,84,OVR-AC
19,0.003,0.0,84,OVR-AC
20,0.077,0.05559942477495364,84,OVR-AC
21,0.037,0.04493215547170232,84,OVR-AC
22,0.0,0.0,84,OVR-AC
23,0.12,0.04163797697069919,84,OVR-AC
24,0.092,0.09227046465532786,84,OVR-AC
25,0.032,0.0,84,OVR-AC
26,0.003,0.0,84,OVR-AC
27,0.068,0.07515926039839975,84,OVR-AC
0,0.065,0.0,83,OVR-AC
1,0.027,0.0,83,OVR-AC
2,0.023,0.0,83,OVR-AC
3,0.032,0.025938862623253716,83,OVR-AC
4,0.044,0.03959159596963645,83,OVR-AC
5,0.005,0.0263560282698758,83,OVR-AC
6,0.004,0.03348613759687815,83,OVR-AC
7,0.011,0.0,83,OVR-AC
8,0.0,0.09778891533861343,83,OVR-AC
9,0.028,0.0,83,OVR-AC
10,0.0,0.073229986718955,83,OVR-AC
11,0.135,0.21365982246593987,83,OVR-AC
12,0.094,0.21168497356745683,83,OVR-AC
13,0.066,0.0,83,OVR-AC
14,0.007,0.0,83,OVR-AC
15,0.031,0.05254937254535439,83,OVR-AC
16,0.032,0.0,83,OVR-AC
17,0.025,0.0011414455857562174,83,OVR-AC
18,0.032,0.03598204949704472,83,OVR-AC
19,0.036,0.030197934979662697,83,OVR-AC
20,0.001,0.0,83,OVR-AC
21,0.005,0.007573456306480274,83,OVR-AC
22,0.083,0.0,83,OVR-AC
23,0.168,0.1211631564490489,83,OVR-AC
24,0.016,0.0,83,OVR-AC
25,0.004,0.010590755784594098,83,OVR-AC
26,0.005,0.002444513647272603,83,OVR-AC
27,0.021,0.01662099265417688,83,OVR-AC
0,0.009,0.0,82,OVR-AC
1,0.005,0.0,82,OVR-AC
2,0.01,0.0,82,OVR-AC
3,0.049,0.0034533996888653135,82,OVR-AC
4,0.083,0.08140527850747413,82,OVR-AC
5,0.042,0.0831238492876004,82,OVR-AC
6,0.039,0.08569421266999196,82,OVR-AC
7,0.017,0.0,82,OVR-AC
8,0.007,0.035136264469229635,82,OVR-AC
9,0.026,0.0,82,OVR-AC
10,0.021,0.0789861003376224,82,OVR-AC
11,0.061,0.0795523754180215,82,OVR-AC
12,0.08,0.1396257271640052,82,OVR-AC
13,0.009,0.0,82,OVR-AC
14,0.022,0.0,82,OVR-AC
15,0.041,0.08086741582099335,82,OVR-AC
16,0.019,0.0,82,OVR-AC
17,0.042,0.023064773096612774,82,OVR-AC
18,0.064,0.0590444846212006,82,OVR-AC
19,0.003,0.0,82,OVR-AC
20,0.06,0.028915037369480416,82,OVR-AC
21,0.005,0.00220006189561265,82,OVR-AC
22,0.031,0.0,82,OVR-AC
23,0.035,0.016828694970503766,82,OVR-AC
24,0.054,0.043580342811630646,82,OVR-AC
25,0.026,0.0,82,OVR-AC
26,0.079,0.06530951535320251,82,OVR-AC
27,0.061,0.09321246651795272,82,OVR-AC
0,0.046,0.0,81,OVR-AC
1,0.018,0.0,81,OVR-AC
2,0.042,0.0,81,OVR-AC
3,0.011,0.0,81,OVR-AC
4,0.001,0.0,81,OVR-AC
5,0.054,0.21184879393714778,81,OVR-AC
6,0.123,0.2502037314877219,81,OVR-AC
7,0.001,0.0,81,OVR-AC
8,0.032,0.09544501104995338,81,OVR-AC
9,0.06,0.0,81,OVR-AC
10,0.098,0.13439859724036143,81,OVR-AC
11,0.02,0.0456869786775908,81,OVR-AC
12,0.016,0.1246687397218377,81,OVR-AC
13,0.048,0.0,81,OVR-AC
14,0.04,0.0,81,OVR-AC
15,0.012,0.039819142763722115,81,OVR-AC
16,0.066,0.0,81,OVR-AC
17,0.037,0.01669087344264466,81,OVR-AC
18,0.011,0.007888043985171928,81,OVR-AC
19,0.013,0.01239876689815454,81,OVR-AC
20,0.031,0.0,81,OVR-AC
21,0.005,0.00462018180745082,81,OVR-AC
22,0.058,0.0,81,OVR-AC
23,0.008,0.007086730647334129,81,OVR-AC
24,0.056,0.0,81,OVR-AC
25,0.062,0.03027833963519031,81,OVR-AC
26,0.012,0.008086666564967272,81,OVR-AC
27,0.019,0.01087940214075129,81,OVR-AC
0,0.017,0.0,80,OVR-AC
1,0.072,0.0,80,OVR-AC
2,0.051,0.0,80,OVR-AC
3,0.013,0.0031140269648632334,80,OVR-AC
4,0.004,0.0,80,OVR-AC
5,0.034,0.10267097060740535,80,OVR-AC
6,0.009,0.011226897508531675,80,OVR-AC
7,0.006,0.0,80,OVR-AC
8,0.046,0.0809983741818926,80,OVR-AC
9,0.006,0.0,80,OVR-AC
10,0.086,0.1524868832073522,80,OVR-AC
11,0.037,0.06101267551297643,80,OVR-AC
12,0.016,0.08298019345231691,80,OVR-AC
13,0.017,0.0,80,OVR-AC
14,0.021,0.0,80,OVR-AC
15,0.019,0.06954428739977887,80,OVR-AC
16,0.057,0.0,80,OVR-AC
17,0.049,0.020798150180207964,80,OVR-AC
18,0.027,0.014255133544147166,80,OVR-AC
19,0.027,0.060583976362180346,80,OVR-AC
20,0.01,0.0,80,OVR-AC
21,0.12,0.188845784238403,80,OVR-AC
22,0.029,0.0,80,OVR-AC
23,0.016,0.01107209188566532,80,OVR-AC
24,0.102,0.07188537662037674,80,OVR-AC
25,0.053,0.01654775749502441,80,OVR-AC
26,0.03,0.01927236996928652,80,OVR-AC
27,0.026,0.032705050869591225,80,OVR-AC
0,0.036,0.0,79,OVR-AC
1,0.034,0.0,79,OVR-AC
2,0.027,0.0,79,OVR-AC
3,0.018,0.013188903170830773,79,OVR-AC
4,0.046,0.01390316889022429,79,OVR-AC
5,0.118,0.3051483868366346,79,OVR-AC
6,0.003,0.11306903892667731,79,OVR-AC
7,0.006,0.0,79,OVR-AC
8,0.03,0.08815952153041916,79,OVR-AC
9,0.091,0.0,79,OVR-AC
10,0.004,0.03916890639416527,79,OVR-AC
11,0.005,0.043186116810183056,79,OVR-AC
12,0.017,0.054370052276165114,79,OVR-AC
13,0.024,0.0,79,OVR-AC
14,0.045,0.0,79,OVR-AC
15,0.014,0.05061986872955965,79,OVR-AC
16,0.074,0.0,79,OVR-AC
17,0.023,0.0010290460462193322,79,OVR-AC
18,0.14,0.14486052275706263,79,OVR-AC
19,0.023,0.006551991056287442,79,OVR-AC
20,0.003,0.0,79,OVR-AC
21,0.065,0.08556085313423921,79,OVR-AC
22,0.055,0.0,79,OVR-AC
23,0.021,0.022473157868135543,79,OVR-AC
24,0.02,0.0012289350626183528,79,OVR-AC
25,0.045,0.009547871140428313,79,OVR-AC
26,0.002,0.0,79,OVR-AC
27,0.011,0.007933659370149915,79,OVR-AC
0,0.0,0.0,78,OVR-AC
1,0.034,0.0,78,OVR-AC
2,0.016,0.05765306558099448,78,OVR-AC
3,0.017,0.003010980318241575,78,OVR-AC
4,0.041,0.035905285734626056,78,OVR-AC
5,0.003,0.1813445664663878,78,OVR-AC
6,0.025,0.17582817110277013,78,OVR-AC
7,0.034,0.00896199740440423,78,OVR-AC
8,0.014,0.009903116297296108,78,OVR-AC
9,0.111,0.0,78,OVR-AC
10,0.056,0.10815400648538064,78,OVR-AC
11,0.019,0.048626574523588574,78,OVR-AC
12,0.022,0.07704168464450811,78,OVR-AC
13,0.089,0.0,78,OVR-AC
14,0.122,0.0,78,OVR-AC
15,0.009,0.03459898147111916,78,OVR-AC
16,0.03,0.0,78,OVR-AC
17,0.02,0.0,78,OVR-AC
18,0.032,0.03891461942858748,78,OVR-AC
19,0.019,0.01698860981131951,78,OVR-AC
20,0.076,0.08408244252899788,78,OVR-AC
21,0.0,0.0,78,OVR-AC
22,0.034,0.0,78,OVR-AC
23,0.051,0.030540932865793496,78,OVR-AC
24,0.028,0.0012362454838999593,78,OVR-AC
25,0.002,0.0,78,OVR-AC
26,0.041,0.02957977010951034,78,OVR-AC
27,0.055,0.05762894974257441,78,OVR-AC
0,0.025,0.0,77,OVR-AC
1,0.029,0.0,77,OVR-AC
2,0.009,0.0,77,OVR-AC
3,0.014,0.0033727521910081053,77,OVR-AC
4,0.053,0.04512994646611438,77,OVR-AC
5,0.019,0.1112012660700463,77,OVR-AC
6,0.015,0.06183558653220776,77,OVR-AC
7,0.068,0.0,77,OVR-AC
8,0.039,0.09237257584285674,77,OVR-AC
9,0.031,0.0,77,OVR-AC
10,0.032,0.10464607660739028,77,OVR-AC
11,0.083,0.11253280844538396,77,OVR-AC
12,0.019,0.08629830926143991,77,OVR-AC
13,0.0,0.0,77,OVR-AC
14,0.039,0.0,77,OVR-AC
15,0.032,0.10457526216556935,77,OVR-AC
16,0.071,0.0,77,OVR-AC
17,0.013,0.0,77,OVR-AC
18,0.09,0.09285403945958749,77,OVR-AC
