,REAL,PREDICHAS,BAG,METODO
25,0.006,0.005851635566243142,92,EDy
26,0.017,0.02155756973196944,92,EDy
27,0.099,0.09604227791403286,92,EDy
0,0.033,4.2695234392022065e-19,91,EDy
1,0.09,0.06979698166591733,91,EDy
2,0.015,0.007108056063545825,91,EDy
3,0.025,0.013651509865869172,91,EDy
4,0.055,0.05466517578572895,91,EDy
5,0.036,0.020744103240397993,91,EDy
6,0.127,0.12989084540925389,91,EDy
7,0.025,0.02429563776330402,91,EDy
8,0.007,0.03822538441308982,91,EDy
9,0.004,0.0,91,EDy
10,0.108,0.09499206854703207,91,EDy
11,0.011,0.013601014692201506,91,EDy
12,0.012,0.041190232913131716,91,EDy
13,0.03,0.04377768565987295,91,EDy
14,0.006,0.022707010018496537,91,EDy
15,0.069,0.05656005447271067,91,EDy
16,0.016,0.020467299164534724,91,EDy
17,0.074,0.0770146160685458,91,EDy
18,0.044,0.05172627782432453,91,EDy
19,0.02,0.02123172777202724,91,EDy
20,0.045,0.053830910374238095,91,EDy
21,0.007,0.00719947457325815,91,EDy
22,0.001,6.03069976973118e-05,91,EDy
23,0.006,0.003190495922389153,91,EDy
24,0.031,0.032458779524159334,91,EDy
25,0.013,0.015959075519408686,91,EDy
26,0.023,0.030649411312557946,91,EDy
27,0.067,0.05500586443630662,91,EDy
0,0.004,0.00926095432646459,90,EDy
1,0.042,0.006798259327917526,90,EDy
2,0.0,0.0,90,EDy
3,0.028,0.01924496640414435,90,EDy
4,0.035,0.018036487223747656,90,EDy
5,0.018,0.033822285523788756,90,EDy
6,0.0,2.809301554086894e-18,90,EDy
7,0.108,0.1133035332664304,90,EDy
8,0.027,0.020904943356063084,90,EDy
9,0.002,0.001108013150650617,90,EDy
10,0.011,0.007786451214170651,90,EDy
11,0.0,0.005109589674640012,90,EDy
12,0.039,0.041372846030783186,90,EDy
13,0.01,0.01813816095710522,90,EDy
14,0.005,-3.588603375260146e-20,90,EDy
15,0.025,0.03734099088153899,90,EDy
16,0.044,0.02930603952589804,90,EDy
17,0.005,0.006807675110106649,90,EDy
18,0.151,0.16149909028029827,90,EDy
19,0.011,0.009487732452309569,90,EDy
20,0.035,0.04392636550991876,90,EDy
21,0.193,0.19024221352823595,90,EDy
22,0.009,0.006723399793235776,90,EDy
23,0.023,0.020394756872192436,90,EDy
24,0.059,0.0653684876924252,90,EDy
25,0.013,0.014655229873764716,90,EDy
26,0.048,0.06069473719939081,90,EDy
27,0.055,0.05866679082477888,90,EDy
0,0.039,0.0166132894955989,89,EDy
1,0.067,0.04527985754486862,89,EDy
2,0.013,0.016116691581979193,89,EDy
3,0.02,0.025936529132646543,89,EDy
4,0.075,0.06735302795510825,89,EDy
5,0.058,0.0414365909086531,89,EDy
6,0.009,0.023817525079331922,89,EDy
7,0.094,0.07931419428157799,89,EDy
8,0.011,0.027507684012109703,89,EDy
9,0.02,0.00018960176282855788,89,EDy
10,0.003,0.006317499482001685,89,EDy
11,0.008,0.008717576145409094,89,EDy
12,0.021,0.024763820645671362,89,EDy
13,0.022,0.06109186381687314,89,EDy
14,0.008,0.027698082822471222,89,EDy
15,0.012,0.016799011314725703,89,EDy
16,0.027,0.02404849440000811,89,EDy
17,0.047,0.04933960981607738,89,EDy
18,0.017,0.020539618031148153,89,EDy
19,0.012,0.010212175138642934,89,EDy
20,0.006,0.004037022087165654,89,EDy
21,0.22,0.22344408186408113,89,EDy
22,0.0,0.0,89,EDy
23,0.05,0.03605856407834115,89,EDy
24,0.019,0.0076088598165803606,89,EDy
25,0.054,0.05395868102031225,89,EDy
26,0.029,0.04279184396696101,89,EDy
27,0.039,0.03900820379882697,89,EDy
0,0.047,0.0025527867432119213,88,EDy
1,0.001,0.03268105123817941,88,EDy
2,0.003,0.010122679216732591,88,EDy
3,0.017,0.021088410023977145,88,EDy
4,0.143,0.13772328141470533,88,EDy
5,0.009,0.0017359540475267,88,EDy
6,0.028,0.02096434124715507,88,EDy
7,0.011,0.007342353549861444,88,EDy
8,0.081,0.11861886367143061,88,EDy
9,0.019,0.022100341201159866,88,EDy
10,0.027,0.01800491318904474,88,EDy
11,0.027,0.029440786457626763,88,EDy
12,0.022,0.00417508630215745,88,EDy
13,0.041,0.02717048663905927,88,EDy
14,0.004,0.0016592692118031376,88,EDy
15,0.042,0.022015495234403097,88,EDy
16,0.001,-3.7545525226106856e-19,88,EDy
17,0.074,0.0832062035922703,88,EDy
18,0.044,0.048508741348056085,88,EDy
19,0.0,0.0017961880426204324,88,EDy
20,0.045,0.06907989392731294,88,EDy
21,0.08,0.07945170035341456,88,EDy
22,0.001,0.0,88,EDy
23,0.034,0.032996451246182786,88,EDy
24,0.09,0.10203124628547508,88,EDy
25,0.018,0.00924864192319044,88,EDy
26,0.016,0.02463207836538844,88,EDy
27,0.075,0.0716527555280545,88,EDy
0,0.012,0.01944816205567702,87,EDy
1,0.054,0.05587124615019707,87,EDy
2,0.064,0.043762357562545554,87,EDy
3,0.113,0.08749277951834268,87,EDy
4,0.02,0.0016653007882708227,87,EDy
5,0.012,-5.893244676679757e-18,87,EDy
6,0.024,0.10435921290702739,87,EDy
7,0.101,0.09351649620762238,87,EDy
8,0.006,3.0704515117539174e-19,87,EDy
9,0.091,-5.801961533664465e-19,87,EDy
10,0.051,0.04442428285514978,87,EDy
11,0.012,0.026036046759769883,87,EDy
12,0.01,0.009697280920149771,87,EDy
13,0.048,0.1080850235494283,87,EDy
14,0.104,0.1017000090989757,87,EDy
15,0.021,-3.010287384105672e-19,87,EDy
16,0.007,0.025117565356492684,87,EDy
17,0.01,0.013393006164933325,87,EDy
18,0.024,0.029190480464008305,87,EDy
19,0.037,0.03993827559363238,87,EDy
20,0.01,0.021640787512615386,87,EDy
21,0.006,0.006407752356088521,87,EDy
22,0.03,0.03368593155807679,87,EDy
23,0.001,4.336808689942018e-19,87,EDy
24,0.016,8.780314234625819e-05,87,EDy
25,0.018,0.03175199741189088,87,EDy
26,0.081,0.0936447626663985,87,EDy
27,0.017,0.009083439400360716,87,EDy
0,0.031,-3.9895901647004626e-19,86,EDy
1,0.041,0.01976622608512833,86,EDy
2,0.025,0.040404211133948265,86,EDy
3,0.01,0.0061346671709262895,86,EDy
4,0.098,0.10317906533185528,86,EDy
5,0.063,0.07880296546413165,86,EDy
6,0.001,0.00543832540962985,86,EDy
7,0.045,0.04026037479129492,86,EDy
8,0.004,0.03369142236732562,86,EDy
9,0.008,1.395819767703116e-19,86,EDy
10,0.045,0.056199306850865265,86,EDy
11,0.026,0.04580730538160199,86,EDy
12,0.035,0.03531500745785715,86,EDy
13,0.008,0.006437167389175738,86,EDy
14,0.008,0.0,86,EDy
15,0.016,0.026409425505607573,86,EDy
16,0.033,0.029137666971375164,86,EDy
17,0.166,0.1641185992176954,86,EDy
18,0.002,0.004443065099904632,86,EDy
19,0.052,0.0606585264139027,86,EDy
20,0.073,0.06561403813727526,86,EDy
21,0.021,0.026273442050168187,86,EDy
22,0.023,-1.115916952693486e-19,86,EDy
23,0.122,0.11110315081372184,86,EDy
24,0.002,0.013705504774894607,86,EDy
25,0.023,0.007697902994373687,86,EDy
26,0.005,0.0050752847745834506,86,EDy
27,0.014,0.01432734841275729,86,EDy
0,0.014,-1.4605658631484115e-19,85,EDy
1,0.023,0.014968131765378265,85,EDy
2,0.004,0.007314726713210284,85,EDy
3,0.085,0.0765690005065993,85,EDy
4,0.044,0.03646389989315058,85,EDy
5,0.083,0.0909905651918152,85,EDy
6,0.107,0.14089357928983182,85,EDy
7,0.051,0.049179090610506404,85,EDy
8,0.055,0.06550002450389251,85,EDy
9,0.036,2.084509816364135e-20,85,EDy
10,0.029,0.0155970135233801,85,EDy
11,0.017,0.02188991239827526,85,EDy
12,0.003,0.00507015967469472,85,EDy
13,0.059,0.04523268291207781,85,EDy
14,0.003,0.014251784906169768,85,EDy
15,0.013,0.00860265662414472,85,EDy
16,0.11,0.09177375529485653,85,EDy
17,0.002,0.010438065381255216,85,EDy
18,0.001,0.003301270941798469,85,EDy
19,0.05,0.07550404262358165,85,EDy
20,0.042,0.0448866548268478,85,EDy
21,0.017,0.017217402052940225,85,EDy
22,0.0,4.336808689942018e-19,85,EDy
23,0.065,0.05855400618093995,85,EDy
24,0.045,0.05122453385149682,85,EDy
25,0.009,0.018251641690415606,85,EDy
26,0.025,0.024918184319314543,85,EDy
27,0.008,0.011407214323426507,85,EDy
0,0.044,0.027492228787122475,84,EDy
1,0.062,0.03010401304383496,84,EDy
2,0.017,0.01645682231350019,84,EDy
3,0.008,0.018220117020962528,84,EDy
4,0.021,0.012728340246996728,84,EDy
5,0.058,0.005444615870373619,84,EDy
6,0.084,0.07566658770293538,84,EDy
7,0.037,0.036090270796662015,84,EDy
8,0.007,0.015631205449856484,84,EDy
9,0.007,0.01863088128967202,84,EDy
10,0.075,0.06939740156438341,84,EDy
11,0.039,0.03694143451236954,84,EDy
12,0.005,-6.6165003294260695e-21,84,EDy
13,0.005,0.03752429630299328,84,EDy
14,0.016,0.061630395071305764,84,EDy
15,0.003,0.006694777577084103,84,EDy
16,0.031,0.03938722030868461,84,EDy
17,0.003,0.001621177700414933,84,EDy
18,0.046,0.05165108420724452,84,EDy
19,0.003,0.0,84,EDy
20,0.077,0.07694029967731515,84,EDy
21,0.037,0.029699232447519968,84,EDy
22,0.0,0.005116359581525103,84,EDy
23,0.12,0.1082520113764283,84,EDy
24,0.092,0.1068558928114294,84,EDy
25,0.032,0.019812918845518824,84,EDy
26,0.003,0.030517582433112894,84,EDy
27,0.068,0.061492833060753815,84,EDy
0,0.065,0.034893416550144364,83,EDy
1,0.027,0.03331040193371144,83,EDy
2,0.023,0.03407397337100891,83,EDy
3,0.032,0.03551466504112164,83,EDy
4,0.044,0.03864304747214017,83,EDy
5,0.005,0.004750902946900941,83,EDy
6,0.004,0.027685269281541885,83,EDy
7,0.011,0.003839324088816135,83,EDy
8,0.0,0.0311067605162337,83,EDy
9,0.028,0.0,83,EDy
10,0.0,0.01001984889965033,83,EDy
11,0.135,0.2017179666641846,83,EDy
12,0.094,0.09898243638727454,83,EDy
13,0.066,0.07440995987812343,83,EDy
14,0.007,0.014448520085009664,83,EDy
15,0.031,0.020419684949742816,83,EDy
16,0.032,0.03928753058493915,83,EDy
17,0.025,0.027420470945600215,83,EDy
18,0.032,0.031196595671457026,83,EDy
19,0.036,0.039925837411651004,83,EDy
20,0.001,0.005433774133598978,83,EDy
21,0.005,0.003945920319372621,83,EDy
22,0.083,5.0392590663498916e-20,83,EDy
23,0.168,0.149846900067675,83,EDy
24,0.016,0.005375302947267284,83,EDy
25,0.004,0.0032442511359950183,83,EDy
26,0.005,0.011164580854466193,83,EDy
27,0.021,0.019342657862373103,83,EDy
0,0.009,9.38710840520625e-19,82,EDy
1,0.005,0.04189152631499206,82,EDy
2,0.01,0.030816899344436068,82,EDy
3,0.049,0.04449755537226687,82,EDy
4,0.083,0.07441238033673214,82,EDy
5,0.042,0.008745738325162624,82,EDy
6,0.039,0.06040477004205694,82,EDy
7,0.017,0.010656720639535634,82,EDy
8,0.007,0.016045912284930464,82,EDy
9,0.026,2.061779091070253e-19,82,EDy
10,0.021,0.030571276197602484,82,EDy
11,0.061,0.08645540702713263,82,EDy
12,0.08,0.060848645912774446,82,EDy
13,0.009,0.01643556220199422,82,EDy
14,0.022,0.05339853725949586,82,EDy
15,0.041,0.02028821210661053,82,EDy
16,0.019,0.016528514580614266,82,EDy
17,0.042,0.03901145510053194,82,EDy
18,0.064,0.0678398012485475,82,EDy
19,0.003,0.0,82,EDy
20,0.06,0.06712774944473782,82,EDy
21,0.005,0.0010606273067835916,82,EDy
22,0.031,0.004527624694841403,82,EDy
23,0.035,0.030661559758710943,82,EDy
24,0.054,0.05865618056984328,82,EDy
25,0.026,0.020959532614187256,82,EDy
26,0.079,0.06851514587927546,82,EDy
27,0.061,0.06964266543620368,82,EDy
0,0.046,0.028877111363764644,81,EDy
1,0.018,1.3190066034053438e-19,81,EDy
2,0.042,0.029309208944117714,81,EDy
3,0.011,0.010334764174926485,81,EDy
4,0.001,0.0,81,EDy
5,0.054,0.1198609373745773,81,EDy
6,0.123,0.1595391019316252,81,EDy
7,0.001,-3.638196057784372e-20,81,EDy
8,0.032,0.037358937887737795,81,EDy
9,0.06,0.022222039060115578,81,EDy
10,0.098,0.08455809614395797,81,EDy
11,0.02,0.046727245878207084,81,EDy
12,0.016,0.04813834747868901,81,EDy
13,0.048,0.048352996619849896,81,EDy
14,0.04,0.004460004372835387,81,EDy
15,0.012,0.029063743963278887,81,EDy
16,0.066,0.03918314229048711,81,EDy
17,0.037,0.038158856515271865,81,EDy
18,0.011,0.014833381191873043,81,EDy
19,0.013,0.014533539422872874,81,EDy
20,0.031,0.05305764346496404,81,EDy
21,0.005,0.010080582174488194,81,EDy
22,0.058,0.007276800039160252,81,EDy
23,0.008,0.0087344278100231,81,EDy
24,0.056,0.056149749051397815,81,EDy
25,0.062,0.053546986844273364,81,EDy
26,0.012,0.015299127261263716,81,EDy
27,0.019,0.020343228740241637,81,EDy
0,0.017,0.014122106866261357,80,EDy
1,0.072,0.029531107026096987,80,EDy
2,0.051,0.08148665271269837,80,EDy
3,0.013,0.01665145535998213,80,EDy
4,0.004,2.4202163238482017e-21,80,EDy
5,0.034,0.034519379924225026,80,EDy
6,0.009,0.0,80,EDy
7,0.006,0.0023450770999483657,80,EDy
8,0.046,0.0348366361918914,80,EDy
9,0.006,0.01465999696983056,80,EDy
10,0.086,0.09136964706923129,80,EDy
11,0.037,0.0700226158081015,80,EDy
12,0.016,-4.3670306872768026e-20,80,EDy
13,0.017,0.02148227694449033,80,EDy
14,0.021,0.032315397243113414,80,EDy
15,0.019,0.04433054296250515,80,EDy
16,0.057,0.03650955281742084,80,EDy
17,0.049,0.0463766524654546,80,EDy
18,0.027,0.020086823760626687,80,EDy
19,0.027,0.030136334835910335,80,EDy
20,0.01,0.006608778183363437,80,EDy
21,0.12,0.1337864564565681,80,EDy
22,0.029,-1.0980221026585789e-19,80,EDy
23,0.016,0.01674685572408478,80,EDy
24,0.102,0.09757057647675409,80,EDy
25,0.053,0.06027556360871186,80,EDy
26,0.03,0.03526515092140245,80,EDy
27,0.026,0.02896436257132695,80,EDy
0,0.036,0.060192508868921246,79,EDy
1,0.034,0.025713689094245217,79,EDy
2,0.027,0.035861747395420036,79,EDy
3,0.018,0.02991899924718557,79,EDy
4,0.046,0.03293444982635421,79,EDy
5,0.118,0.13266819996899565,79,EDy
6,0.003,0.08671502922187636,79,EDy
7,0.006,0.0007686219766492031,79,EDy
8,0.03,0.006392121796459283,79,EDy
9,0.091,4.7072540814624994e-20,79,EDy
10,0.004,0.0,79,EDy
11,0.005,0.03928867722447653,79,EDy
12,0.017,0.02233909928707514,79,EDy
13,0.024,0.05175947078486735,79,EDy
14,0.045,0.05320523276046557,79,EDy
15,0.014,0.021363078822212715,79,EDy
16,0.074,0.059859888758932056,79,EDy
17,0.023,0.018178426273609473,79,EDy
18,0.14,0.13815190197134197,79,EDy
19,0.023,0.018439034878968835,79,EDy
20,0.003,0.016256272646099267,79,EDy
21,0.065,0.06457702049306126,79,EDy
22,0.055,0.0015237776495332313,79,EDy
23,0.021,0.023431662863596152,79,EDy
24,0.02,0.01491332579618126,79,EDy
25,0.045,0.028720744196350567,79,EDy
26,0.002,0.0020516085108183762,79,EDy
27,0.011,0.014775409686303531,79,EDy
0,0.0,5.926757094506501e-20,78,EDy
1,0.034,0.026828966010879522,78,EDy
2,0.016,0.017533030148346285,78,EDy
3,0.017,0.020975203625835267,78,EDy
4,0.041,0.025557882284711116,78,EDy
5,0.003,0.0006518681359128638,78,EDy
6,0.025,0.10655802151196449,78,EDy
7,0.034,0.03139505469330415,78,EDy
8,0.014,0.013428550410993046,78,EDy
9,0.111,0.03130344259758725,78,EDy
10,0.056,0.03735827414031012,78,EDy
11,0.019,0.04330674299425961,78,EDy
12,0.022,0.020993871794843133,78,EDy
13,0.089,0.12250737767333372,78,EDy
14,0.122,0.12585004703233799,78,EDy
15,0.009,0.007762161409017782,78,EDy
16,0.03,0.03261941147312674,78,EDy
17,0.02,0.012384793789811577,78,EDy
18,0.032,0.038324386569348765,78,EDy
19,0.019,0.015859634673182382,78,EDy
20,0.076,0.09715971489967859,78,EDy
21,0.0,0.0,78,EDy
22,0.034,0.0005815670075170721,78,EDy
23,0.051,0.046823996282106546,78,EDy
24,0.028,0.02594411615559141,78,EDy
25,0.002,0.001592156385809703,78,EDy
26,0.041,0.041023206585222585,78,EDy
27,0.055,0.055676521714968175,78,EDy
0,0.025,0.011408540598474334,77,EDy
1,0.029,0.04423110929132155,77,EDy
2,0.009,0.008855090759757609,77,EDy
3,0.014,0.011598172402244315,77,EDy
4,0.053,0.04611275134692705,77,EDy
5,0.019,4.3303703826518264e-19,77,EDy
6,0.015,0.03469104118126257,77,EDy
7,0.068,0.06346740922324905,77,EDy
8,0.039,0.05155442121153951,77,EDy
9,0.031,0.012692025096992812,77,EDy
10,0.032,0.022292965793339895,77,EDy
11,0.083,0.13025436576629476,77,EDy
12,0.019,0.032231572572908235,77,EDy
13,0.0,0.0,77,EDy
14,0.039,0.06878167403971751,77,EDy
15,0.032,0.024952497203739075,77,EDy
16,0.071,0.051380238190659566,77,EDy
17,0.013,0.012738342110790965,77,EDy
18,0.09,0.09089161343573995,77,EDy
19,0.026,0.0208015885002848,77,EDy
20,0.024,0.03364821848554346,77,EDy
21,0.043,0.039869715231171,77,EDy
22,0.076,0.007741240754405261,77,EDy
23,0.056,0.0563673751597907,77,EDy
24,0.02,0.03371171980879427,77,EDy
25,0.041,0.050578398573932995,77,EDy
26,0.0,0.008048975445156094,77,EDy
27,0.033,0.031098937815962624,77,EDy
0,0.027,1.3580549173489671e-18,76,EDy
1,0.075,0.02666167358306931,76,EDy
2,0.018,0.04533564065530105,76,EDy
3,0.087,0.08918896342173523,76,EDy
4,0.048,0.032513370685239545,76,EDy
5,0.009,-7.527166162394105e-19,76,EDy
6,0.091,0.11759965917398912,76,EDy
7,0.089,0.08659673287536993,76,EDy
8,0.035,0.061879028418039904,76,EDy
9,0.031,1.0106204512408545e-18,76,EDy
10,0.058,0.05581677147575392,76,EDy
11,0.002,0.010484660339261494,76,EDy
12,0.028,0.025277966596286432,76,EDy
13,0.045,0.048940740188859425,76,EDy
14,0.043,0.05223520589504868,76,EDy
15,0.025,0.04594823895495667,76,EDy
16,0.011,0.0025259543732520824,76,EDy
17,0.019,0.019509248216801178,76,EDy
